instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
6251,1,he looks like rbg :face_with_tears_of_joy:,covid-19,covid-19 he looks like rbg :face_with_tears_of_joy:,0,1,2.28650164604187
6252,1,this is fake! satan and all his works are impervious to fire! a trump banner cannot be set ablaze. unless... holy water was poured on it first.,elections2020,elections2020 this is fake! satan and all his works are impervious to fire! a trump banner cannot be set ablaze. unless... holy water was poured on it first.,0,1,1.7869534492492676
6413,0,my takeaway: goddamnit mammals get your shit together,elections2020,elections2020 my takeaway: goddamnit mammals get your shit together,1,0,2.086928367614746
6418,1,you can go to hell.,covid-19,covid-19 you can go to hell.,0,1,1.7867673635482788
6459,1,"kneegrows suffering from amnesia turn my stomach so bad. some continental afropeans be like yea! is winning! yea! is leading. fool! the two hitmen represents the one party that okayed the bombing of afrikans in sudan, somalia, libya, etc. stop clowning:man_shrugging_dark_skin_tone:",elections2020,"elections2020 kneegrows suffering from amnesia turn my stomach so bad. some continental afropeans be like yea! is winning! yea! is leading. fool! the two hitmen represents the one party that okayed the bombing of afrikans in sudan, somalia, libya, etc. stop clowning:man_shrugging_dark_skin_tone:",0,1,0.718643307685852
6487,1,those are fcuking black people and thugs causing it. not fcuking blm or democrats. not all black people represent blm. educate yourself first! fox is trying to fcuking confuse you and its audience to make yourself believe that these black people are apart of blm........,elections2020,elections2020 those are fcuking black people and thugs causing it. not fcuking blm or democrats. not all black people represent blm. educate yourself first! fox is trying to fcuking confuse you and its audience to make yourself believe that these black people are apart of blm........,0,1,1.8495652675628662
6503,1,punish these negros like george floyd..,blm,blm punish these negros like george floyd..,0,1,1.2170591354370117
6539,1,"you’re an idiot!! until you’re black and experienced what we have as a black race have, then stfu!!! i honestly do not care you looking up to me nor anyone else that is upset about where i stand! you all can kick rocks!!! say his name...george floyd! say her name...breonna taylor!! #blm",blm,"blm you’re an idiot!! until you’re black and experienced what we have as a black race have, then stfu!!! i honestly do not care you looking up to me nor anyone else that is upset about where i stand! you all can kick rocks!!! say his name...george floyd! say her name...breonna taylor!! #blm",0,1,0.7237904071807861
6601,0,i have a few of those women in my political arsenal here. women w/ lady balls kick ass.,elections2020,elections2020 i have a few of those women in my political arsenal here. women w/ lady balls kick ass.,1,0,1.0559815168380737
6828,1,"if there are 4500 covid cases in wis, that is .07 % of the population. where do you get an infection rate of 2.6 % ? you people are either incredibly stupid or incredibly corrupt. which is it ?",covid-19,"covid-19 if there are 4500 covid cases in wis, that is .07 % of the population. where do you get an infection rate of 2.6 % ? you people are either incredibly stupid or incredibly corrupt. which is it ?",0,1,1.888593077659607
6888,1,"this fake leader trump is using covid-19 to intentionally kill us. we need you all to do something, this is negligence and abuse of power. #votehimout2020 #votehimout",elections2020,"elections2020 this fake leader trump is using covid-19 to intentionally kill us. we need you all to do something, this is negligence and abuse of power. #votehimout2020 #votehimout",0,1,1.6335175037384033
7046,1,"i am watching this trump sh*tshow. he is the most horrible person i have witnessed in my lifetime of 65 years. name calling, yelling, lie after lie, baseless bragging, crowd shoulder to shoulder, many maskless, cheering and spewing potential #covid. it is a cesspool of cultism.",covid-19,"covid-19 i am watching this trump sh*tshow. he is the most horrible person i have witnessed in my lifetime of 65 years. name calling, yelling, lie after lie, baseless bragging, crowd shoulder to shoulder, many maskless, cheering and spewing potential #covid. it is a cesspool of cultism.",0,1,0.713657021522522
7082,1,i sure hope you are right. feeling sick :nauseated_face:,elections2020,elections2020 i sure hope you are right. feeling sick :nauseated_face:,0,1,2.070403814315796
7385,0,someone please tell me this is a fucking joke,blm,blm someone please tell me this is a fucking joke,1,0,1.8924189805984497
7470,1,you are an idiot.,blm,blm you are an idiot.,0,1,0.7511759400367737
7815,0,you fool if you think that that crowd is all minneapolis.,blm,blm you fool if you think that that crowd is all minneapolis.,1,0,0.9715948104858398
7893,1,"please, pmtrudeau did excellent job. you abs,are. did not know so many of you are racist too. land & profits belong to the indigenous peoples. during #covid19 albertans deliberately tried to enter their territory.politicians serve the people now you cutting education?",covid-19,"covid-19 please, pmtrudeau did excellent job. you abs,are. did not know so many of you are racist too. land & profits belong to the indigenous peoples. during #covid19 albertans deliberately tried to enter their territory.politicians serve the people now you cutting education?",0,1,1.4270284175872803
8457,1,retard:police_car_light:retard:police_car_light:,elections2020,elections2020 retard:police_car_light:retard:police_car_light:,0,1,2.4906005859375
8480,1,it is not political. it is communist. be a slave. period.,elections2020,elections2020 it is not political. it is communist. be a slave. period.,0,1,1.6782509088516235
8638,0,anyone else think this might be how they reintroduce hydroxychloroquine and finish off the covid-19 bullshit?,covid-19,covid-19 anyone else think this might be how they reintroduce hydroxychloroquine and finish off the covid-19 bullshit?,1,0,0.9272865056991577
8844,0,"""oh joe! who the hell are you huh?",elections2020,"elections2020 ""oh joe! who the hell are you huh?",1,0,1.7801499366760254
8893,0,my beer drinking buddy and friend larry schieffer died from covid.... fuck you trump. you piece if shit.,covid-19,covid-19 my beer drinking buddy and friend larry schieffer died from covid.... fuck you trump. you piece if shit.,1,0,2.3421895503997803
9052,1,#protests2020 it is what the animals do.,blm,blm #protests2020 it is what the animals do.,0,1,2.6712639331817627
9277,0,the sad thing is a guy died due to blatant police brutality and pretty much everyone was in agreement. then some shitheads with unrelated political and/or criminal motivations turned a local protest into nationwide riots. #georgefloyd,blm,blm the sad thing is a guy died due to blatant police brutality and pretty much everyone was in agreement. then some shitheads with unrelated political and/or criminal motivations turned a local protest into nationwide riots. #georgefloyd,1,0,0.8951584696769714
9347,1,"he does not think that, it is all rhetorical :pile_of_poo:. he has to deflect from his inabilities like covid-19 and putin’s bounty on our troops. #justiceforourtroops and his failing rallies and his racist bull:pile_of_poo:.",covid-19,"covid-19 he does not think that, it is all rhetorical :pile_of_poo:. he has to deflect from his inabilities like covid-19 and putin’s bounty on our troops. #justiceforourtroops and his failing rallies and his racist bull:pile_of_poo:.",0,1,0.865373969078064
9350,1,"he is evil for his actions and words aimed at perpetuating the racism myth. remember, keeping that myth alive is all the democrats have.",blm,"blm he is evil for his actions and words aimed at perpetuating the racism myth. remember, keeping that myth alive is all the democrats have.",0,1,1.75154447555542
9573,1,lol sure fool. we cannot underestimate your ability joe to destroy our freedoms and this country!! you are compromised and a criminal!! so is your entire family!,elections2020,elections2020 lol sure fool. we cannot underestimate your ability joe to destroy our freedoms and this country!! you are compromised and a criminal!! so is your entire family!,0,1,0.7089704871177673
9686,1,bull s hit!,covid-19,covid-19 bull s hit!,0,1,2.538003444671631
9707,1,nope. not this grandparent. you are an idiot.,covid-19,covid-19 nope. not this grandparent. you are an idiot.,0,1,0.7656840085983276
9777,1,"""nazis like trump do not care who dies. it has been a long-held nazi belief that the """"sick"""" or """"imperfect"""" people should just die off and stop being a drag on society!",covid-19,"covid-19 ""nazis like trump do not care who dies. it has been a long-held nazi belief that the """"sick"""" or """"imperfect"""" people should just die off and stop being a drag on society!",0,1,2.0624945163726807
9818,1,chris wallace sucked,elections2020,elections2020 chris wallace sucked,0,1,2.416736125946045
9821,1,evil - it is just plain evil and we must fight back.,blm,blm evil - it is just plain evil and we must fight back.,0,1,2.4811949729919434
9982,1,"since you are obviously as dense as bay area fog, she meant scientists and medical professionals with integrity and the moral fortitude to speak up when others may be harmed. not sanctimonious sycophants that would not say shit if they had a mouthful of it. period. hard stop.",covid-19,"covid-19 since you are obviously as dense as bay area fog, she meant scientists and medical professionals with integrity and the moral fortitude to speak up when others may be harmed. not sanctimonious sycophants that would not say shit if they had a mouthful of it. period. hard stop.",0,1,1.013511300086975
10006,1,"40,000 people entered america from china after the travel ban. coronavirus on the east coast came from europe. the ban was too little, too late. and the left never said anything about it being racist. liars go to hell..",covid-19,"covid-19 40,000 people entered america from china after the travel ban. coronavirus on the east coast came from europe. the ban was too little, too late. and the left never said anything about it being racist. liars go to hell..",0,1,2.192243814468384
10028,1,really? the george floyd video was not a bit more violent than an ugly man holding a bible?,blm,blm really? the george floyd video was not a bit more violent than an ugly man holding a bible?,0,1,2.0873217582702637
10114,1,well done!! the wimps could not stand a chance.,blm,blm well done!! the wimps could not stand a chance.,0,1,1.7406998872756958
10176,1,in 2 weeks many will be killed by the trump virus.,elections2020,elections2020 in 2 weeks many will be killed by the trump virus.,0,1,2.190657615661621
10482,1,"when the democrats finish destroying minneapolis, what do you want think they will rename it?",blm,"blm when the democrats finish destroying minneapolis, what do you want think they will rename it?",0,1,2.1227002143859863
10524,1,"please as a uk citizen who have a left wing fake white hating #scummedia lie & do not report the riots in the uk let alone any us anti blm news. can you please let me know how many people have been murdered for the drug addict criminal george floyd,i keep asking but no one responds",blm,"blm please as a uk citizen who have a left wing fake white hating #scummedia lie & do not report the riots in the uk let alone any us anti blm news. can you please let me know how many people have been murdered for the drug addict criminal george floyd,i keep asking but no one responds",0,1,1.1193606853485107
10561,1,its so ugly where is its eyebrows,elections2020,elections2020 its so ugly where is its eyebrows,0,1,0.8643829226493835
10603,0,florida is a shit show!,covid-19,covid-19 florida is a shit show!,1,0,1.2043125629425049
1,0,"30 million unemployed , fool",elections2020,"elections2020 30 million unemployed , fool",1,0,0.8763331174850464
7,1,trump is in favor of what happened in texas against biden. the republican party as you knew it is gone. anyone who voted for trump can now be considered a domestic terrorist!,elections2020,elections2020 trump is in favor of what happened in texas against biden. the republican party as you knew it is gone. anyone who voted for trump can now be considered a domestic terrorist!,0,1,1.6243373155593872
15,1,"come on man. listen jack , okay here is the deal... you have a hard enough time with the alphabet, let alone run a country:face_blowing_a_kiss::victory_hand:.",elections2020,"elections2020 come on man. listen jack , okay here is the deal... you have a hard enough time with the alphabet, let alone run a country:face_blowing_a_kiss::victory_hand:.",0,1,1.5965948104858398
43,1,putin's #bunkerbitch #trumpisadomesticterrorist #trumpdeathtoll104k #votebluelikeyourlifedependsonit #blacklivesmatter #enoughisenough:middle_finger::face_blowing_a_kiss:,blm,blm putin's #bunkerbitch #trumpisadomesticterrorist #trumpdeathtoll104k #votebluelikeyourlifedependsonit #blacklivesmatter #enoughisenough:middle_finger::face_blowing_a_kiss:,0,1,0.8086246252059937
68,1,"with great italian americans like fiorello la guardia in us history, why would anyone want a racist like columbus to be the symbol of a nationality? hell, pick garibaldi who at least supported the anti-slavery movement in the us.",blm,"blm with great italian americans like fiorello la guardia in us history, why would anyone want a racist like columbus to be the symbol of a nationality? hell, pick garibaldi who at least supported the anti-slavery movement in the us.",0,1,1.6048674583435059
70,1,do not take the mark of the beast washington disease pedophiles baby eating drinking blood murderers coroner=corona sheeple lead to the slaughter house hoax virus the jesuits are real terrorist,covid-19,covid-19 do not take the mark of the beast washington disease pedophiles baby eating drinking blood murderers coroner=corona sheeple lead to the slaughter house hoax virus the jesuits are real terrorist,0,1,0.7505045533180237
77,0,the scamwow president,elections2020,elections2020 the scamwow president,1,0,1.1520642042160034
103,1,"dear mrs. biden, stop abusing your husband to death...",elections2020,"elections2020 dear mrs. biden, stop abusing your husband to death...",0,1,1.2559657096862793
106,1,the gop chairwoman does not know who the current president is? i am going to blame ronna mcdaniel for the covid crisis. sounds like she is dumb enough to believe that.,covid-19,covid-19 the gop chairwoman does not know who the current president is? i am going to blame ronna mcdaniel for the covid crisis. sounds like she is dumb enough to believe that.,0,1,1.8631764650344849
129,0,you are delusional,elections2020,elections2020 you are delusional,1,0,1.1678590774536133
143,0,"""this is the federalist's corana parties on steroids. just because the governor said you *can* reopen, does not mean you *should* or *have to"""" reopen. have some fucking common sense, people!",covid-19,"covid-19 ""this is the federalist's corana parties on steroids. just because the governor said you *can* reopen, does not mean you *should* or *have to"""" reopen. have some fucking common sense, people!",1,0,2.249664306640625
166,1,this is happening in new york city #cuomo #cuomohatesjews,covid-19,covid-19 this is happening in new york city #cuomo #cuomohatesjews,0,1,2.9646103382110596
229,0,""" ooooo jeff better run, this moron just said """"you too jeff"""":face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear: i am so scared!!! great now covid-donny might have a chance at winning because big barry said """"you too jeff"""":rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",covid-19,"covid-19 "" ooooo jeff better run, this moron just said """"you too jeff"""":face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear: i am so scared!!! great now covid-donny might have a chance at winning because big barry said """"you too jeff"""":rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",1,0,0.7181702852249146
249,0,you and your family are corrupt! you sold your position to china and i cannot believe you are asking us to put you in the white house! 47 years has been long enough and you have done nothing but sell out america!!,elections2020,elections2020 you and your family are corrupt! you sold your position to china and i cannot believe you are asking us to put you in the white house! 47 years has been long enough and you have done nothing but sell out america!!,1,0,0.7294479608535767
251,1,"i am really trying to dial down on my tweets about disliking but when he talks about injections of disinfectant, its kind of hard to ignore that much stupidity #imtrying #hemakesittoeasy",covid-19,"covid-19 i am really trying to dial down on my tweets about disliking but when he talks about injections of disinfectant, its kind of hard to ignore that much stupidity #imtrying #hemakesittoeasy",0,1,1.9001712799072266
252,1,"disgusted with to have gotten the most deliriously pandering email from their ceo stating, as if it were fact, that george floyd’s death was a result of systemic racism. such utter bullshit to make that claim when there is no proof at all that it was racially motivated.",blm,"blm disgusted with to have gotten the most deliriously pandering email from their ceo stating, as if it were fact, that george floyd’s death was a result of systemic racism. such utter bullshit to make that claim when there is no proof at all that it was racially motivated.",0,1,0.9973268508911133
266,0,this is all soo messed up their not all bad guys he was not even harming anyone,blm,blm this is all soo messed up their not all bad guys he was not even harming anyone,1,0,0.7970218658447266
284,1,it is funny seeing people actually think it is real :face_with_tears_of_joy: dummies,blm,blm it is funny seeing people actually think it is real :face_with_tears_of_joy: dummies,0,1,2.5204343795776367
305,1,the #blacklivesmatter movement is a terrorist movement because it uses the threat of violence to get what it wants. it is just a highly disorganized and spontaneous terrorist movement. disorganized violence is still violence.,blm,blm the #blacklivesmatter movement is a terrorist movement because it uses the threat of violence to get what it wants. it is just a highly disorganized and spontaneous terrorist movement. disorganized violence is still violence.,0,1,2.4531960487365723
308,1,"well i am sure you know jim crow joe will "" put you back in chains"" as he so bluntly stated"" so remember prison reform and opportunity zones... trump. racist and kkk supporter and 90s crime bill.. joe biden. i recall him stating black peoples are super predators?",elections2020,"elections2020 well i am sure you know jim crow joe will "" put you back in chains"" as he so bluntly stated"" so remember prison reform and opportunity zones... trump. racist and kkk supporter and 90s crime bill.. joe biden. i recall him stating black peoples are super predators?",0,1,0.9388827681541443
313,1,great news... what is the update? #fakenews #propaganda #bullshit,covid-19,covid-19 great news... what is the update? #fakenews #propaganda #bullshit,0,1,1.7231216430664062
322,0,lol who is the racist?,elections2020,elections2020 lol who is the racist?,1,0,1.3400455713272095
342,0,joe calls the military stupid bastards and you have the audacity to say he has empathy. wow....you are not too bright or words have no meaning with you.,elections2020,elections2020 joe calls the military stupid bastards and you have the audacity to say he has empathy. wow....you are not too bright or words have no meaning with you.,1,0,1.0454195737838745
381,0,the democratic party pulled this crap in their own primary to sandbag bernie and you did not mind it then.,elections2020,elections2020 the democratic party pulled this crap in their own primary to sandbag bernie and you did not mind it then.,1,0,1.1399223804473877
382,0,are you fucking kidding me ia city pd? :crying_face: i am so disappointed :pensive_face: and heartbroken over this-just makes me more determined to protest. someone let me know the plan for thursday please #blacklivesmatter #iowacity #iowacityprotest,blm,blm are you fucking kidding me ia city pd? :crying_face: i am so disappointed :pensive_face: and heartbroken over this-just makes me more determined to protest. someone let me know the plan for thursday please #blacklivesmatter #iowacity #iowacityprotest,1,0,0.8532527685165405
383,0,look at your employee. i live in nj. fire this monster now!,blm,blm look at your employee. i live in nj. fire this monster now!,1,0,0.7213159203529358
412,0,#whereshunter your secret deals will be revealed. you will be impeached and the rest of your corrupt family/friends will be locked up.,elections2020,elections2020 #whereshunter your secret deals will be revealed. you will be impeached and the rest of your corrupt family/friends will be locked up.,1,0,0.7921836376190186
414,1,be my boyfriend!!!! dm me!!! :red_heart::pleading_face: #gay #gayaf #gaytwitter #gaysnap #snap #boyfriend #virgin #bottom #lookingfortop #twink #single #dmme #gayboy #femboy #coronavirus #covid19 #bisexual #ftm #horny #sext #lgbt #pride #howyoulikethat #pridemonth #single #nsfw #video,covid-19,covid-19 be my boyfriend!!!! dm me!!! :red_heart::pleading_face: #gay #gayaf #gaytwitter #gaysnap #snap #boyfriend #virgin #bottom #lookingfortop #twink #single #dmme #gayboy #femboy #coronavirus #covid19 #bisexual #ftm #horny #sext #lgbt #pride #howyoulikethat #pridemonth #single #nsfw #video,0,1,1.0530617237091064
422,0,about ignorant trumpians? nobody does,elections2020,elections2020 about ignorant trumpians? nobody does,1,0,0.810092031955719
428,1,#chicoms lied and people died! #pandemicin5words,covid-19,covid-19 #chicoms lied and people died! #pandemicin5words,0,1,2.1830148696899414
519,0,#donaldisoverparty when we try and take down him how about we all just discuss about this video like wtf dude why would you make this video and disrespect george floyd,blm,blm #donaldisoverparty when we try and take down him how about we all just discuss about this video like wtf dude why would you make this video and disrespect george floyd,1,0,1.4669300317764282
540,1,the trump administration is so twisted and corrupt it makes one want to cry for our country. instead i will vote... mask up and vote:United_States::United_States::United_States:,covid-19,covid-19 the trump administration is so twisted and corrupt it makes one want to cry for our country. instead i will vote... mask up and vote:United_States::United_States::United_States:,0,1,2.10333514213562
555,1,treason by traitors,elections2020,elections2020 treason by traitors,0,1,0.9557751417160034
600,0,nothing but a two bit con man joe biden,elections2020,elections2020 nothing but a two bit con man joe biden,1,0,1.613071084022522
605,1,trump 2020!!! biden is corrupt!!! fact check for yourself!,elections2020,elections2020 trump 2020!!! biden is corrupt!!! fact check for yourself!,0,1,1.7831169366836548
621,0,"screw mattis. if you need to hear it from a military commander, listen to one who still serves and dares to stand up when it counts. respect, general brown!",blm,"blm screw mattis. if you need to hear it from a military commander, listen to one who still serves and dares to stand up when it counts. respect, general brown!",1,0,0.9266212582588196
648,1,hahahahah look who is talking about siding with terrorist groups. the one defending pb and white supremacy. i bet you will defend don jr for being a russian traitor too.,elections2020,elections2020 hahahahah look who is talking about siding with terrorist groups. the one defending pb and white supremacy. i bet you will defend don jr for being a russian traitor too.,0,1,1.0435364246368408
670,1,"must fire 4 praising the violent fascistic actions of #cultoftrump #brown:necktie:s attacking campaign bus & trying 2 run it off the road. that is criminal behavior, full:stop_sign:! #firejeaninepirro #votebidenharristosaveamerica",elections2020,"elections2020 must fire 4 praising the violent fascistic actions of #cultoftrump #brown:necktie:s attacking campaign bus & trying 2 run it off the road. that is criminal behavior, full:stop_sign:! #firejeaninepirro #votebidenharristosaveamerica",0,1,1.1089203357696533
675,1,ok this is bizarre. probably written by a self hating white antifa soyboy. #blacklivesmatter #2020protests #riots2020,blm,blm ok this is bizarre. probably written by a self hating white antifa soyboy. #blacklivesmatter #2020protests #riots2020,0,1,0.9578338861465454
685,0,"patriots standing up and sending #crookedjoebiden a message. :clapping_hands::clapping_hands::clapping_hands: and a personal word to , just pick a name and stay with it. my social media only has so many characters to spare. regards, ugly chump for trump.",elections2020,"elections2020 patriots standing up and sending #crookedjoebiden a message. :clapping_hands::clapping_hands::clapping_hands: and a personal word to , just pick a name and stay with it. my social media only has so many characters to spare. regards, ugly chump for trump.",1,0,1.3971604108810425
697,1,i think many dems came down with covid that would explain the idiots posting anti trump stuff,covid-19,covid-19 i think many dems came down with covid that would explain the idiots posting anti trump stuff,0,1,0.7415635585784912
703,1,cops claim a monopoly on self defense!!! cops perform cpr on a looter/ rioter shot by shop owner while robbing his store then arrest the shop owner charging him with murder.. wtf cops did bother with cpr on george floyd!,blm,blm cops claim a monopoly on self defense!!! cops perform cpr on a looter/ rioter shot by shop owner while robbing his store then arrest the shop owner charging him with murder.. wtf cops did bother with cpr on george floyd!,0,1,2.8087565898895264
739,1,communist left-wing democratic. biden family are criminals.,elections2020,elections2020 communist left-wing democratic. biden family are criminals.,0,1,1.3275736570358276
766,1,stupid people die - it is on my bumper sticker.,covid-19,covid-19 stupid people die - it is on my bumper sticker.,0,1,1.803532361984253
777,1,lol joe is a rapist. his own staff came out and said it then what does he do shuts her up..:man_facepalming_medium_skin_tone::nauseated_face::nauseated_face::face_vomiting:,elections2020,elections2020 lol joe is a rapist. his own staff came out and said it then what does he do shuts her up..:man_facepalming_medium_skin_tone::nauseated_face::nauseated_face::face_vomiting:,0,1,1.9239060878753662
779,0,"well, we see you just want silence the guilty of your nasty politician deals, which sell american benefits.",elections2020,"elections2020 well, we see you just want silence the guilty of your nasty politician deals, which sell american benefits.",1,0,1.0151458978652954
784,1,"wtf do not you just sit down and stfu, susan.",covid-19,"covid-19 wtf do not you just sit down and stfu, susan.",0,1,1.5706207752227783
785,1,condemn the death of george floyd a murder by the racist american state via independent,blm,blm condemn the death of george floyd a murder by the racist american state via independent,0,1,2.645836114883423
796,0,wallace hates president trump,elections2020,elections2020 wallace hates president trump,1,0,0.7020548582077026
802,0,"vlad is licking his chops thinking ""i did not have to do anything. donnie dirty laundry trump took care of that for me.""",elections2020,"elections2020 vlad is licking his chops thinking ""i did not have to do anything. donnie dirty laundry trump took care of that for me.""",1,0,0.8355637788772583
816,1,pigs be acting like we do not have modern technology,blm,blm pigs be acting like we do not have modern technology,0,1,1.5691314935684204
835,0,"mikey, you are lying! all trump did was impose tariffs, which american businessman pay, not china!",elections2020,"elections2020 mikey, you are lying! all trump did was impose tariffs, which american businessman pay, not china!",1,0,0.7300629615783691
878,0,"he was terrible. an embarrassment. instead of doing his job, chris wallace coddled vicious liar and debated #fail",elections2020,"elections2020 he was terrible. an embarrassment. instead of doing his job, chris wallace coddled vicious liar and debated #fail",1,0,0.7495991587638855
918,1,"these thugs are dishonoring the memory of george floyd, and i will not let that happen.just spoke to governor tim walz & told him that the military is with him all the way. any difficulty and we will assume control but, when the looting starts, the shooting starts. thank you!",blm,"blm these thugs are dishonoring the memory of george floyd, and i will not let that happen.just spoke to governor tim walz & told him that the military is with him all the way. any difficulty and we will assume control but, when the looting starts, the shooting starts. thank you!",0,1,2.303018093109131
922,1,trump obliterates crooked drunken nancy pelosi – accuses her of blocking covid aid via,covid-19,covid-19 trump obliterates crooked drunken nancy pelosi – accuses her of blocking covid aid via,0,1,2.218035936355591
958,1,he said he condemns it. white supremacy is irrelevant and small. who is burning down cities? leftist marxist! get the facts snowflake,elections2020,elections2020 he said he condemns it. white supremacy is irrelevant and small. who is burning down cities? leftist marxist! get the facts snowflake,0,1,1.174636960029602
986,1,our worst president is overmatched by our biggest test,covid-19,covid-19 our worst president is overmatched by our biggest test,0,1,2.2391908168792725
991,1,"#trump won without doubt. now #corruptmedia #corruptjoebiden & #corruptdemocrats r scrambling 2 fix results. disgusting! if #sleepyjoe was truly winning, they never would have holted counting votes. they would have proudly announced their win. but not the case. #election2020 #maga",elections2020,"elections2020 #trump won without doubt. now #corruptmedia #corruptjoebiden & #corruptdemocrats r scrambling 2 fix results. disgusting! if #sleepyjoe was truly winning, they never would have holted counting votes. they would have proudly announced their win. but not the case. #election2020 #maga",0,1,0.7687555551528931
1079,1,#covid19 #wisupremecourt flipped #wisconsin today from #dyingtoopen to #opentodying #covidiots,covid-19,covid-19 #covid19 #wisupremecourt flipped #wisconsin today from #dyingtoopen to #opentodying #covidiots,0,1,2.7062366008758545
1099,1,"you are incoherent, comrade",elections2020,"elections2020 you are incoherent, comrade",0,1,0.9287070631980896
1100,1,"was a disgrace last night. told numerous lies, refused to say he will not pack the supreme court. why did not chris wallace ask about how he likes to sniff and group little girls.",elections2020,"elections2020 was a disgrace last night. told numerous lies, refused to say he will not pack the supreme court. why did not chris wallace ask about how he likes to sniff and group little girls.",0,1,1.3924425840377808
1107,1,"must be nice 2 be so ignorant. you do realize that trump’s super spreader cult like gatherings have killed more americans that will now not be able to vote, right?",elections2020,"elections2020 must be nice 2 be so ignorant. you do realize that trump’s super spreader cult like gatherings have killed more americans that will now not be able to vote, right?",0,1,1.6785434484481812
1109,1,black twitter please take care of this as soon as possible. this white kid thought it was real cute to joke about h*nging black people. #goodbyescholarships #blacktwitter #blacklivesmatter #kpop,blm,blm black twitter please take care of this as soon as possible. this white kid thought it was real cute to joke about h*nging black people. #goodbyescholarships #blacktwitter #blacklivesmatter #kpop,0,1,1.1231822967529297
1135,0,"j i could really spazz an break it down for you but i am about to say this keep digging. you bout to find out some shit that is going to flip ya world. also go over the film of george floyd was he is being killed. look for details an you going to leave that film say ""yo wtf"" i promise you",blm,"blm j i could really spazz an break it down for you but i am about to say this keep digging. you bout to find out some shit that is going to flip ya world. also go over the film of george floyd was he is being killed. look for details an you going to leave that film say ""yo wtf"" i promise you",1,0,1.2949931621551514
1144,0,i do not know how there is so many morons on earth,elections2020,elections2020 i do not know how there is so many morons on earth,1,0,1.6207996606826782
1150,0,"""what is the point of so-called """"independent"""" inspectors general if they can be fired by a raging, narcissistic criminal clown whenever there is a chance they might actually do their jobs?!",covid-19,"covid-19 ""what is the point of so-called """"independent"""" inspectors general if they can be fired by a raging, narcissistic criminal clown whenever there is a chance they might actually do their jobs?!",1,0,0.7403419017791748
1168,1,trump could not get any bitches so he got little girls. #anonymous,blm,blm trump could not get any bitches so he got little girls. #anonymous,0,1,0.7316094636917114
1175,1,"""...barr is spewing out lies and moronic stupidity... to shelter the criminal trump regime but especially his führer trump."" not hyperbolic truth 2 say trump family lied their way into wealth. start'g w/trump's grandparents & continu'g unabated w/each generation. #protests2020",blm,"blm ""...barr is spewing out lies and moronic stupidity... to shelter the criminal trump regime but especially his führer trump."" not hyperbolic truth 2 say trump family lied their way into wealth. start'g w/trump's grandparents & continu'g unabated w/each generation. #protests2020",0,1,1.1424893140792847
1180,1,its national coke a porn day then...,blm,blm its national coke a porn day then...,0,1,0.7141710519790649
1193,0,pathetic politician. phony and weak.,covid-19,covid-19 pathetic politician. phony and weak.,1,0,1.0933520793914795
1197,1,look at this! scum #londonriots #londonprotests,blm,blm look at this! scum #londonriots #londonprotests,0,1,1.0056018829345703
1198,0,freaking white liberals...,blm,blm freaking white liberals...,1,0,2.3845911026000977
1204,1,wish covid could catch you,covid-19,covid-19 wish covid could catch you,0,1,2.3787665367126465
1232,1,this is so fucked up. literally breaks my heart :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::broken_heart: #icantbreathe,blm,blm this is so fucked up. literally breaks my heart :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::broken_heart: #icantbreathe,0,1,1.0054194927215576
1236,1,"he is shamelessly outing himself, so, let us oust him. georgia does not have to be that bitch towing the racist line. it is time to cut the cord on that behavior. #blacklivesmatter #blacklifematters",blm,"blm he is shamelessly outing himself, so, let us oust him. georgia does not have to be that bitch towing the racist line. it is time to cut the cord on that behavior. #blacklivesmatter #blacklifematters",0,1,0.7140626907348633
1257,1,you have been a crime family for 30 years! you have the character of a mob boss! bye bye joe...,elections2020,elections2020 you have been a crime family for 30 years! you have the character of a mob boss! bye bye joe...,0,1,1.379500389099121
1285,0,"yes these stupid statues represent not just the people who vomited crime against humanity but the concept of slavery, theft and suffering of many #african, #nativeamerican and other people of color #blacklivesmatter if it was up to me i would erase them from history altogether!",blm,"blm yes these stupid statues represent not just the people who vomited crime against humanity but the concept of slavery, theft and suffering of many #african, #nativeamerican and other people of color #blacklivesmatter if it was up to me i would erase them from history altogether!",1,0,0.701498806476593
1293,0,"this vicious racist attack on fmr first lady michelle obama is disgusting. jon miller is a racist, tell everyone. #elections2020 #bidenharris2020 #blm #blacklivesmatter",elections2020,"elections2020 this vicious racist attack on fmr first lady michelle obama is disgusting. jon miller is a racist, tell everyone. #elections2020 #bidenharris2020 #blm #blacklivesmatter",1,0,1.1324959993362427
