instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
8112,1,not many people really believe but evil like you are.,elections2020,elections2020 not many people really believe but evil like you are.,0,1,0.9968931674957275
8188,1,"faster coronavirus, kill kill!",covid-19,"covid-19 faster coronavirus, kill kill!",0,1,1.6494512557983398
8192,1,they all look so stupid :woman_facepalming_medium_skin_tone:,blm,blm they all look so stupid :woman_facepalming_medium_skin_tone:,0,1,1.3448266983032227
8248,1,you were once a highly regarded journalist until you became another trump sycophant #fauxnews #trumpresignnow #protests #trumphasnoplan #black_lives_matters #covid19,covid-19,covid-19 you were once a highly regarded journalist until you became another trump sycophant #fauxnews #trumpresignnow #protests #trumphasnoplan #black_lives_matters #covid19,0,1,1.0202484130859375
8253,1,#china is using its economic might to push states and companies around to push their agendas. it is far past time american’s recognized china’s influence on their crap consumer life style picked apart by criminal capitalists who do not like free competitive markets.,covid-19,covid-19 #china is using its economic might to push states and companies around to push their agendas. it is far past time american’s recognized china’s influence on their crap consumer life style picked apart by criminal capitalists who do not like free competitive markets.,0,1,0.8009531497955322
8264,1,"well joe if you pull your head out of your 4th point of contact, you would see that; 1 proud boys are not a white supremist group 2 the violence, looting, burning, ambushing of police, rape, and other crimes during these ""peaceful protests"" are coming from the left!",elections2020,"elections2020 well joe if you pull your head out of your 4th point of contact, you would see that; 1 proud boys are not a white supremist group 2 the violence, looting, burning, ambushing of police, rape, and other crimes during these ""peaceful protests"" are coming from the left!",0,1,1.370004415512085
8289,1,"wtf? like, i am appalled by how stupid karens are. :face_screaming_in_fear::face_with_tears_of_joy:",elections2020,"elections2020 wtf? like, i am appalled by how stupid karens are. :face_screaming_in_fear::face_with_tears_of_joy:",0,1,1.0202914476394653
8343,1,"your impotus did lie even more than china ,who and anybody else. and his lie continues cover up surface like a covid.",covid-19,"covid-19 your impotus did lie even more than china ,who and anybody else. and his lie continues cover up surface like a covid.",0,1,0.7092932462692261
8355,1,do/believe the opposite of anything trump tells you!!!,covid-19,covid-19 do/believe the opposite of anything trump tells you!!!,0,1,1.7761926651000977
8359,1,"from all available evidence, i just want to say how fucking proud i am of protesters for our ability to multitask. we did not spread covid because we wore our damn masks. because we give a shit about people. good work, everybody. keep it up.",covid-19,"covid-19 from all available evidence, i just want to say how fucking proud i am of protesters for our ability to multitask. we did not spread covid because we wore our damn masks. because we give a shit about people. good work, everybody. keep it up.",0,1,0.7648975849151611
8362,1,what has this got to do with reopening schools amidst covid-19? #covid_19 #racistmuch ?,covid-19,covid-19 what has this got to do with reopening schools amidst covid-19? #covid_19 #racistmuch ?,0,1,1.6057946681976318
8418,1,"thank god for democrats.. the gop killed george flyod, 127,000 americans with covid and is covering up for putin who is killing our sons and daughters in afghanistan. shame on you!",covid-19,"covid-19 thank god for democrats.. the gop killed george flyod, 127,000 americans with covid and is covering up for putin who is killing our sons and daughters in afghanistan. shame on you!",0,1,0.9480410218238831
8427,1,"she will ""mysteriously"" die from covid. or ""commit suicide"" when the guards go to sleep and the cameras cut off :face_with_rolling_eyes:",covid-19,"covid-19 she will ""mysteriously"" die from covid. or ""commit suicide"" when the guards go to sleep and the cameras cut off :face_with_rolling_eyes:",0,1,1.467108964920044
8480,1,it is not political. it is communist. be a slave. period.,elections2020,elections2020 it is not political. it is communist. be a slave. period.,0,1,1.5636918544769287
8539,1,"she is made history. what have you made, except for stupid comments?",elections2020,"elections2020 she is made history. what have you made, except for stupid comments?",0,1,1.1757526397705078
8548,1,"what is funny is, the liberals in all of those encounters are the instigating aggressors to the situation. same thing w kyle rittenhouse, the guy has a gun but you are going to instigate and try to start a fight w him and expect to not get shot? use some logic for once liberals",elections2020,"elections2020 what is funny is, the liberals in all of those encounters are the instigating aggressors to the situation. same thing w kyle rittenhouse, the guy has a gun but you are going to instigate and try to start a fight w him and expect to not get shot? use some logic for once liberals",0,1,1.3921421766281128
8564,1,his audio is hard to hear but good god...wtf?!?!,covid-19,covid-19 his audio is hard to hear but good god...wtf?!?!,0,1,1.3764207363128662
8582,0,"i will brave the covid wasteland to make it to my polling station, i will even the g-damned mask to do it if i have to.",covid-19,"covid-19 i will brave the covid wasteland to make it to my polling station, i will even the g-damned mask to do it if i have to.",1,0,0.8131767511367798
8629,1,"""""""democrats defy science and world health organization and increase covid lockdown, pure hypocrisy"""" tim pool",covid-19,"covid-19 """"""democrats defy science and world health organization and increase covid lockdown, pure hypocrisy"""" tim pool",0,1,2.0003490447998047
8650,1,"worse yet is still nominating trump for president, despite knowing he is a criminal and a traitor.",covid-19,"covid-19 worse yet is still nominating trump for president, despite knowing he is a criminal and a traitor.",0,1,1.3093693256378174
8671,1,joe got his ass kicked on live tv.,elections2020,elections2020 joe got his ass kicked on live tv.,0,1,1.1760141849517822
8688,0,you are a liar.,elections2020,elections2020 you are a liar.,1,0,0.7707823514938354
8715,0,more than just swamp. it is most dirty filthy evils.,elections2020,elections2020 more than just swamp. it is most dirty filthy evils.,1,0,1.1173306703567505
8730,1,"trumpers: ""covid is overblown. but if it is not overblown it is china’s fault. also democrats. also not trump.""",covid-19,"covid-19 trumpers: ""covid is overblown. but if it is not overblown it is china’s fault. also democrats. also not trump.""",0,1,1.952655553817749
8790,1,the winner last night was alec baldwin for a new skit on snl on sweaty balls,elections2020,elections2020 the winner last night was alec baldwin for a new skit on snl on sweaty balls,0,1,2.036309003829956
8801,1,"holy effin crap! :exploding_head::eyes: i really never thought i would see the day a politician did this! and a ga peach at that! yas, mrs. king. do our homestate proud! :fire::fire::fire::fire::red_heart::United_States::red_heart:",covid-19,"covid-19 holy effin crap! :exploding_head::eyes: i really never thought i would see the day a politician did this! and a ga peach at that! yas, mrs. king. do our homestate proud! :fire::fire::fire::fire::red_heart::United_States::red_heart:",0,1,0.7368974089622498
8844,0,"""oh joe! who the hell are you huh?",elections2020,"elections2020 ""oh joe! who the hell are you huh?",1,0,0.7384228706359863
8959,1,"whatever, trump,leave us alone. go away.",covid-19,"covid-19 whatever, trump,leave us alone. go away.",0,1,0.8142021894454956
8974,1,an atheist jew named george soros,elections2020,elections2020 an atheist jew named george soros,0,1,1.6707367897033691
8990,1,"bullshit. do you even watch? wallace framed his questions to trump as ""gotcha callouts"" while tossing biden softballs. biden got no challenges. biden got no pushback on his lord about hunter, the fine people hoax. biden did not have to condemn antifa? but trump has to condemn",elections2020,"elections2020 bullshit. do you even watch? wallace framed his questions to trump as ""gotcha callouts"" while tossing biden softballs. biden got no challenges. biden got no pushback on his lord about hunter, the fine people hoax. biden did not have to condemn antifa? but trump has to condemn",0,1,1.3158209323883057
8996,1,that bat from wuhan was a far-left democrat and started the virus to steal the election from trump. that is the gist of this week right?!?? #republicannationalconvention #covid19 #coronavirus #trumpchaos,covid-19,covid-19 that bat from wuhan was a far-left democrat and started the virus to steal the election from trump. that is the gist of this week right?!?? #republicannationalconvention #covid19 #coronavirus #trumpchaos,0,1,1.6261738538742065
9014,1,trump’s twitter rant suggests his coronavirus falsehoods will only get worse,covid-19,covid-19 trump’s twitter rant suggests his coronavirus falsehoods will only get worse,0,1,1.7311841249465942
9021,1,"how in the world did you f this up? over 230k dead citizens; and, you cannot find a way to capture the senate. yeh, maybe biden wins; but, what is the point? we are screwed; and, because of your incompetence, i will no longer have health care next year...thanks? #elections2020",elections2020,"elections2020 how in the world did you f this up? over 230k dead citizens; and, you cannot find a way to capture the senate. yeh, maybe biden wins; but, what is the point? we are screwed; and, because of your incompetence, i will no longer have health care next year...thanks? #elections2020",0,1,1.7968251705169678
9028,0,they were both clowns. if you cannot see that then you are crazy,elections2020,elections2020 they were both clowns. if you cannot see that then you are crazy,1,0,0.7333278059959412
9078,1,what are you going to do when they disband the police in your city and replace them with your neighbor or the thugs that just looted the city and made the police and national guard kneel down to them?,blm,blm what are you going to do when they disband the police in your city and replace them with your neighbor or the thugs that just looted the city and made the police and national guard kneel down to them?,0,1,1.1570146083831787
9096,1,"the only thing standing between you and a nwo that hitler would have been proud of, was trump. you sat back and watched the msm gang up, fisa court abuses, fake impeachment, stopping of counting to allow cheating, fbi/cia collusion doj, no indictments and you think it is all ok",elections2020,"elections2020 the only thing standing between you and a nwo that hitler would have been proud of, was trump. you sat back and watched the msm gang up, fisa court abuses, fake impeachment, stopping of counting to allow cheating, fbi/cia collusion doj, no indictments and you think it is all ok",0,1,0.945507824420929
9106,0,how the hell - you are too smart!!,elections2020,elections2020 how the hell - you are too smart!!,1,0,0.9988957643508911
9126,0,trump held a rally and left seniors in freezing weather all to get his jollies. you are a super spreader fake christian. liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar,elections2020,elections2020 trump held a rally and left seniors in freezing weather all to get his jollies. you are a super spreader fake christian. liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar,1,0,0.7514157891273499
9198,1,you need to stfu,blm,blm you need to stfu,0,1,1.2522072792053223
9222,0,"say it are not so joe! i am voting 4 more years president trump, love, one of those ugly folks:heart_suit:",elections2020,"elections2020 say it are not so joe! i am voting 4 more years president trump, love, one of those ugly folks:heart_suit:",1,0,0.8368501663208008
9227,1,if covid was not going to kill us she was going to do it :loudly_crying_face::skull:,covid-19,covid-19 if covid was not going to kill us she was going to do it :loudly_crying_face::skull:,0,1,1.204851508140564
9286,0,communist dictator wannabe,elections2020,elections2020 communist dictator wannabe,1,0,0.8068750500679016
9301,0,hell ya...my dog left the room in disgust last night! he was more like a cat in heat!,elections2020,elections2020 hell ya...my dog left the room in disgust last night! he was more like a cat in heat!,1,0,1.0746681690216064
9315,1,"the speaker looks pissed, is not that just to bad. wonder if somebody told her she is about to be investigated for treason.",covid-19,"covid-19 the speaker looks pissed, is not that just to bad. wonder if somebody told her she is about to be investigated for treason.",0,1,1.1945655345916748
9318,0,"heart goes out to you! the sheeeeeple out there just do not get it, and i am afraid never will! this has been a scam from the very beginning. looks like inslee is doubling down on stupid!",covid-19,"covid-19 heart goes out to you! the sheeeeeple out there just do not get it, and i am afraid never will! this has been a scam from the very beginning. looks like inslee is doubling down on stupid!",1,0,1.3558988571166992
9343,1,cheaters never prosper. at this time in your life i would try hard not to go to hell. however your life seems to demand your hell placement. god always knows.,elections2020,elections2020 cheaters never prosper. at this time in your life i would try hard not to go to hell. however your life seems to demand your hell placement. god always knows.,0,1,0.9347448945045471
9353,1,do you really need someone to explain it to you like children you stupid idiots?!! #blacklivesmatter,blm,blm do you really need someone to explain it to you like children you stupid idiots?!! #blacklivesmatter,0,1,0.6991209387779236
9362,1,you are compromised by china. you do not get to talk about patriotic.,elections2020,elections2020 you are compromised by china. you do not get to talk about patriotic.,0,1,1.6667773723602295
9388,1,"no worries canada, we know our people & what is going on in our country better than you do. stick to worrying about your pedo pm & his ankle bracelet who is done nothing for your people. no covid restriction & he is withholding lifesaving drugs.",covid-19,"covid-19 no worries canada, we know our people & what is going on in our country better than you do. stick to worrying about your pedo pm & his ankle bracelet who is done nothing for your people. no covid restriction & he is withholding lifesaving drugs.",0,1,0.9462106823921204
9389,1,kamala will go after biden if their voter fraud worked... then that dancing laughing socialist freak show will be potus!,elections2020,elections2020 kamala will go after biden if their voter fraud worked... then that dancing laughing socialist freak show will be potus!,0,1,0.8118871450424194
9395,0,fox is trash,elections2020,elections2020 fox is trash,1,0,1.074045181274414
9410,1,"dear #maga, trump does not give a f**k about you.",elections2020,"elections2020 dear #maga, trump does not give a f**k about you.",0,1,0.8861547708511353
9422,0,"1/2 called cnn bastards for reporting on covid19, 222,000+ americans deserve to have cnn & all of us speak out as often as we can because #trumpvirus is not going away, it is getting worse, so many lost loved one's trump:pile_of_poo:on with every lie he tells! #faucihero",covid-19,"covid-19 1/2 called cnn bastards for reporting on covid19, 222,000+ americans deserve to have cnn & all of us speak out as often as we can because #trumpvirus is not going away, it is getting worse, so many lost loved one's trump:pile_of_poo:on with every lie he tells! #faucihero",1,0,0.8430382013320923
9424,1,and joe did not have the balls to talk on his own he he was wired,elections2020,elections2020 and joe did not have the balls to talk on his own he he was wired,0,1,1.6905940771102905
9427,0,"pretty sure you should step away from the ""character"" discussion. you enriched yourself by selling us out to china, ukraine, russia, romania..... you eulogized a kkk member. 1994 crime bill imprisoning blacks who you referred to as ""super predators"" on the floor of senate. nope!",elections2020,"elections2020 pretty sure you should step away from the ""character"" discussion. you enriched yourself by selling us out to china, ukraine, russia, romania..... you eulogized a kkk member. 1994 crime bill imprisoning blacks who you referred to as ""super predators"" on the floor of senate. nope!",1,0,0.6985028386116028
9450,1,"this theory has thr right amount of callousness and cruelty. very trump/gop. and ignorant. trump will be in that arena. unmasked. breathing that air, too. is there such a thing as social distancing in a closed, hyperventilating environment?",covid-19,"covid-19 this theory has thr right amount of callousness and cruelty. very trump/gop. and ignorant. trump will be in that arena. unmasked. breathing that air, too. is there such a thing as social distancing in a closed, hyperventilating environment?",0,1,0.9403152465820312
9475,1,the children he put cages? the children he is exposing to covid to get his economic numbers up for his campaign strategy? the kurdish children he left to the mercy of the turks? such a fraud. #lyingpileofpompoms #kayleighisaliar #kayleighwilllieaboutit #asfakeashertits,covid-19,covid-19 the children he put cages? the children he is exposing to covid to get his economic numbers up for his campaign strategy? the kurdish children he left to the mercy of the turks? such a fraud. #lyingpileofpompoms #kayleighisaliar #kayleighwilllieaboutit #asfakeashertits,0,1,0.9800485968589783
9489,1,michael the dimwit,elections2020,elections2020 michael the dimwit,0,1,0.8465687036514282
9539,0,nigga dancing like he get a pebble in his shoe,blm,blm nigga dancing like he get a pebble in his shoe,1,0,0.875313401222229
9550,0,oh good lood. i saw him offering to help a black lady with an injury. did i not. that makes kyle a very poor white supremacist indeed.,elections2020,elections2020 oh good lood. i saw him offering to help a black lady with an injury. did i not. that makes kyle a very poor white supremacist indeed.,1,0,0.7149093747138977
9557,0,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::clown_face::clown_face::clown_face::clown_face::clown_face::clown_face::clown_face::clown_face: and it is not a corrupt swamp rat,elections2020,elections2020 :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::clown_face::clown_face::clown_face::clown_face::clown_face::clown_face::clown_face::clown_face: and it is not a corrupt swamp rat,1,0,0.7497761845588684
9578,1,what the,covid-19,covid-19 what the,0,1,1.6274179220199585
9608,1,kills floridians!,covid-19,covid-19 kills floridians!,0,1,1.335616946220398
9609,1,your future is behind bars,elections2020,elections2020 your future is behind bars,0,1,2.2919533252716064
9631,0,the police got dylann roof burger king after his arrest for murdering people in a church but they killed george floyd over 20 funky ass dollars #makeitmakesense,blm,blm the police got dylann roof burger king after his arrest for murdering people in a church but they killed george floyd over 20 funky ass dollars #makeitmakesense,1,0,0.7476183176040649
9672,1,a guy who gropes kids and sells his country when he is lucid enough to,elections2020,elections2020 a guy who gropes kids and sells his country when he is lucid enough to,0,1,0.9092044830322266
9722,1,"no way, he sat back and let this happen. he is an idiot",blm,"blm no way, he sat back and let this happen. he is an idiot",0,1,0.9282146692276001
9725,1,god protect the good people we prayed god destroy every oppressor & their supporters & their loved ones god destroy more evil ones i pray & hope only only destroys every oppressor & their supporters & their loved ones completely ameen ameem ameen,covid-19,covid-19 god protect the good people we prayed god destroy every oppressor & their supporters & their loved ones god destroy more evil ones i pray & hope only only destroys every oppressor & their supporters & their loved ones completely ameen ameem ameen,0,1,1.4329758882522583
9748,1,"let me make myself very clear. i do not give a fuck about joe biden, but fuck trump and his want to be fascist leader ass and his cult followers. fuck his flaccid covid response. fuck his indifference about american lives. that is really where it begins and ends for me. :woman_shrugging_medium-dark_skin_tone::woman_shrugging_medium-dark_skin_tone::woman_shrugging_medium-dark_skin_tone::woman_shrugging_medium-dark_skin_tone:",covid-19,"covid-19 let me make myself very clear. i do not give a fuck about joe biden, but fuck trump and his want to be fascist leader ass and his cult followers. fuck his flaccid covid response. fuck his indifference about american lives. that is really where it begins and ends for me. :woman_shrugging_medium-dark_skin_tone::woman_shrugging_medium-dark_skin_tone::woman_shrugging_medium-dark_skin_tone::woman_shrugging_medium-dark_skin_tone:",0,1,0.9301224946975708
9763,1,and which country was it that sent drs out to help fight covid-19? do not know? it was cuba. and we have sanctions on them also. do some research,covid-19,covid-19 and which country was it that sent drs out to help fight covid-19? do not know? it was cuba. and we have sanctions on them also. do some research,0,1,1.6666009426116943
9775,0,"you all. my moms great-great nephew is in the nicu (i do not know what that is to me,3rd cousin? i do not know) he is not even a month fucking old and he is on o2 with some seriously fucked up lungs. i do not know if they have tested for #covid but i stg stay home people this is why #babyboy #shelterinplace",covid-19,"covid-19 you all. my moms great-great nephew is in the nicu (i do not know what that is to me,3rd cousin? i do not know) he is not even a month fucking old and he is on o2 with some seriously fucked up lungs. i do not know if they have tested for #covid but i stg stay home people this is why #babyboy #shelterinplace",1,0,1.3652594089508057
9796,1,desantis is evil and trump’s butt boy,covid-19,covid-19 desantis is evil and trump’s butt boy,0,1,0.8134020566940308
9800,1,god dow demands more human sacrifices:enraged_face: #govdesatan #covid19 #florida,covid-19,covid-19 god dow demands more human sacrifices:enraged_face: #govdesatan #covid19 #florida,0,1,1.7218427658081055
9833,0,"as texas continues to reopen and #covid starts to spike - has forgotten that it is the economy, stupid? we discuss in the new pod.",covid-19,"covid-19 as texas continues to reopen and #covid starts to spike - has forgotten that it is the economy, stupid? we discuss in the new pod.",1,0,0.7059138417243958
9845,1,you are a disgrace! this was completely justified. #bluelivesmatter,elections2020,elections2020 you are a disgrace! this was completely justified. #bluelivesmatter,0,1,1.9258990287780762
9855,1,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: charlie gossip girl is up early and spewing his crap.,elections2020,elections2020 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: charlie gossip girl is up early and spewing his crap.,0,1,1.0418903827667236
9861,1,"imagine how miserable this is, actually 1 is sickening& killing americans. when you tell people go out, work, gather, eat& drink, nothing will happen& their ignorance allows them to follow, you r responsible for what happens to them.",covid-19,"covid-19 imagine how miserable this is, actually 1 is sickening& killing americans. when you tell people go out, work, gather, eat& drink, nothing will happen& their ignorance allows them to follow, you r responsible for what happens to them.",0,1,0.8725953102111816
9862,1,corrupt joe will be impeached immediately if he is elected! america can not have a felon and an american traitor at the helm of our nation! give the dems back what they have dished out the last 4yrs! no peaceful transfer of power ever hate biden at all cost!,elections2020,elections2020 corrupt joe will be impeached immediately if he is elected! america can not have a felon and an american traitor at the helm of our nation! give the dems back what they have dished out the last 4yrs! no peaceful transfer of power ever hate biden at all cost!,0,1,1.3039029836654663
9863,1,"covid19 instead of being laser-focused on testing and saving americans, our clown #presidentdeath continues to fail our people! #trumpisacompletefailure he does not care. trump does not love our country! #trumphasnoplan #trumpownseverydeath",covid-19,"covid-19 covid19 instead of being laser-focused on testing and saving americans, our clown #presidentdeath continues to fail our people! #trumpisacompletefailure he does not care. trump does not love our country! #trumphasnoplan #trumpownseverydeath",0,1,1.0192335844039917
9895,0,"idiots are flocking to gun stores, infecting one another as they do so. guns are no defense against viruses. stay home fools.",covid-19,"covid-19 idiots are flocking to gun stores, infecting one another as they do so. guns are no defense against viruses. stay home fools.",1,0,1.1821775436401367
9913,1,"and when biden loses after the media assured the liberals he was going to win, of course they are going to lose their shit. but will they even realize they were duped? trump supporters are not the problem. media is the problem.",elections2020,"elections2020 and when biden loses after the media assured the liberals he was going to win, of course they are going to lose their shit. but will they even realize they were duped? trump supporters are not the problem. media is the problem.",0,1,1.8803156614303589
9948,1,tell your husband he is not being invited to mar a lago & just because trump refused to speak out against white supremacy dinesh cannot pretend he is part of their clan! chris wallace did a great job with a ranting ignoramus - telling his to shut up was brilliant!,elections2020,elections2020 tell your husband he is not being invited to mar a lago & just because trump refused to speak out against white supremacy dinesh cannot pretend he is part of their clan! chris wallace did a great job with a ranting ignoramus - telling his to shut up was brilliant!,0,1,1.5572291612625122
9964,1,"""just in case you were wondering if #trump was a lying psychopath. on a dat when we recorded 70000 cases & 1500 deaths """"the primary purpose of a shutdown was to ‘flatten the curve,"" to prevent hospitals from becoming overwhelmed ""and we have done that,""",covid-19,"covid-19 ""just in case you were wondering if #trump was a lying psychopath. on a dat when we recorded 70000 cases & 1500 deaths """"the primary purpose of a shutdown was to ‘flatten the curve,"" to prevent hospitals from becoming overwhelmed ""and we have done that,""",0,1,2.0003201961517334
9985,1,joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,elections2020,elections2020 joe biden leads by example till he thinks the cameras are off. that is when the mask comes off. well done hypocrite. well done...,0,1,1.1197863817214966
9994,1,"hey, mr. theif, how convenient you and the democrats released this china virus on the world right in front of an election. take your mask and your virus and stick it up your ass! i would rather be dead then under your power! god help the world :folded_hands::folded_hands::folded_hands:",elections2020,"elections2020 hey, mr. theif, how convenient you and the democrats released this china virus on the world right in front of an election. take your mask and your virus and stick it up your ass! i would rather be dead then under your power! god help the world :folded_hands::folded_hands::folded_hands:",0,1,0.8165408372879028
10047,1,"covid-19 is a criminal hoax, murder — you have been duped: nurse blows the whistle on government-sponsored op",covid-19,"covid-19 covid-19 is a criminal hoax, murder — you have been duped: nurse blows the whistle on government-sponsored op",0,1,0.7389445304870605
10084,1,"you are truly a ridiculous man. your over inflated ego took the stage, per usual. you said absolutely nothing of substance...and you, literally, called on the proud boys to stand by. (and your son was coked out of his mind again..) #maga :face_with_rolling_eyes:",elections2020,"elections2020 you are truly a ridiculous man. your over inflated ego took the stage, per usual. you said absolutely nothing of substance...and you, literally, called on the proud boys to stand by. (and your son was coked out of his mind again..) #maga :face_with_rolling_eyes:",0,1,0.7066975235939026
10131,1,they want maximum carnage.,covid-19,covid-19 they want maximum carnage.,0,1,1.1192158460617065
10146,1,when everyone working on the covid team at my job is sick of everything and would not be mad about being fired :face_with_tears_of_joy::face_with_tears_of_joy: we all hate it here!,covid-19,covid-19 when everyone working on the covid team at my job is sick of everything and would not be mad about being fired :face_with_tears_of_joy::face_with_tears_of_joy: we all hate it here!,0,1,1.7340755462646484
10149,1,oh c'mon man ! stop with the bs !,elections2020,elections2020 oh c'mon man ! stop with the bs !,0,1,1.4256651401519775
10217,1,the covid inhale in hell. yep,covid-19,covid-19 the covid inhale in hell. yep,0,1,0.9324597120285034
10224,0,screw up – who cares: how i pulled the wool over the eyes of the gullible new yorkers,covid-19,covid-19 screw up – who cares: how i pulled the wool over the eyes of the gullible new yorkers,1,0,1.1498417854309082
10226,1,ethnic cleansing by the trump administration. this is the main goal of white supremacy.,covid-19,covid-19 ethnic cleansing by the trump administration. this is the main goal of white supremacy.,0,1,1.7039767503738403
10245,1,"answer . why are you and your son under criminal investigation? you are a liar, crook, thief, pedophile and proven last night a cheat for wearing a wire!",elections2020,"elections2020 answer . why are you and your son under criminal investigation? you are a liar, crook, thief, pedophile and proven last night a cheat for wearing a wire!",0,1,0.7372643351554871
10328,0,"an increasingly negative & unmasked yells to a mostly empty lot, coughs into his bare hand, calls millions of pennsylvanians who do not support him ""chumps"". a sequel to hillary's snobby ""deplorable"" & ""irredeemable"" riff. they still think so little of so many americans",elections2020,"elections2020 an increasingly negative & unmasked yells to a mostly empty lot, coughs into his bare hand, calls millions of pennsylvanians who do not support him ""chumps"". a sequel to hillary's snobby ""deplorable"" & ""irredeemable"" riff. they still think so little of so many americans",1,0,0.7681488990783691
10339,1,"as a fellow american & dem, you should be ashamed of running a rigged election process! do not bash trump & say he is anti american when you trample all over american values for your own self serving end game. if you cannot win fair fair & square, you are not victorious. #lyingbiden",elections2020,"elections2020 as a fellow american & dem, you should be ashamed of running a rigged election process! do not bash trump & say he is anti american when you trample all over american values for your own self serving end game. if you cannot win fair fair & square, you are not victorious. #lyingbiden",0,1,1.3486955165863037
10365,1,""" now add """"i apologize for not voting to impeach dangerously stupid out of office in january 2020 and perpetuating 220k covid deaths and economic doom."""" there. i. fixed. it. for. you.",covid-19,"covid-19 "" now add """"i apologize for not voting to impeach dangerously stupid out of office in january 2020 and perpetuating 220k covid deaths and economic doom."""" there. i. fixed. it. for. you.",0,1,1.1092808246612549
10433,1,"china is incompetent in governance, incompetent in civil management, incompetent of securing human safety. but they are very competent in destruction, violations, abuses and deception.# how china’s coronavirus incompetence endangered the world",covid-19,"covid-19 china is incompetent in governance, incompetent in civil management, incompetent of securing human safety. but they are very competent in destruction, violations, abuses and deception.# how china’s coronavirus incompetence endangered the world",0,1,1.905782699584961
10448,1,nobody could have done that job. it reminded me of drug-fueled rages of a family member when all we could do to protect ourselves was to call 911. #nineoneone #vote #debates2020,elections2020,elections2020 nobody could have done that job. it reminded me of drug-fueled rages of a family member when all we could do to protect ourselves was to call 911. #nineoneone #vote #debates2020,0,1,1.815946102142334
10515,1,"pence claims trump suspended all travel from china in early days of covid-19 response via untrue! pence is also a sociopathic liar, like donald trump!",covid-19,"covid-19 pence claims trump suspended all travel from china in early days of covid-19 response via untrue! pence is also a sociopathic liar, like donald trump!",0,1,0.9674092531204224
10535,1,"obama always go for bad eggs because of his hidden agender of the church of satan and the gay community. do whatever you want, except god is asleep to let off the way, will still not win",elections2020,"elections2020 obama always go for bad eggs because of his hidden agender of the church of satan and the gay community. do whatever you want, except god is asleep to let off the way, will still not win",0,1,1.437417984008789
10557,1,"coronavirus can be stopped if you wear a mask, keep distance, and wash your hands. erdogan virus can be stopped if you sanction turkey and limit him. #stoperdogan",covid-19,"covid-19 coronavirus can be stopped if you wear a mask, keep distance, and wash your hands. erdogan virus can be stopped if you sanction turkey and limit him. #stoperdogan",0,1,1.811269998550415
10559,1,"absolutely not! they earn $$ here and send it back to their country! have you seen western union on payday? they earn and keep what they need to live on. hell, i bet they have been deemed essential workers and have not missed a day. our tax $$ is for citizens who paid taxes!",covid-19,"covid-19 absolutely not! they earn $$ here and send it back to their country! have you seen western union on payday? they earn and keep what they need to live on. hell, i bet they have been deemed essential workers and have not missed a day. our tax $$ is for citizens who paid taxes!",0,1,1.0417625904083252
10599,1,is a cancer to humanity. all his money trails lead to funding of terrorists and blood of the innocent :nauseated_face: :United_States::Israel: proxy,covid-19,covid-19 is a cancer to humanity. all his money trails lead to funding of terrorists and blood of the innocent :nauseated_face: :United_States::Israel: proxy,0,1,1.5056108236312866
10645,1,just stated he would rejoin the paris accord! of course he will...it is the elites ticket to destroy america and put a strangle hold on all citizens! watch this and learn exactly what the paris accord really is!,elections2020,elections2020 just stated he would rejoin the paris accord! of course he will...it is the elites ticket to destroy america and put a strangle hold on all citizens! watch this and learn exactly what the paris accord really is!,0,1,2.268970489501953
10734,1,ok white privileged bunghole,blm,blm ok white privileged bunghole,0,1,0.7898678779602051
15,1,"come on man. listen jack , okay here is the deal... you have a hard enough time with the alphabet, let alone run a country:face_blowing_a_kiss::victory_hand:.",elections2020,"elections2020 come on man. listen jack , okay here is the deal... you have a hard enough time with the alphabet, let alone run a country:face_blowing_a_kiss::victory_hand:.",0,1,1.421458125114441
53,1,some people talk much but say little,elections2020,elections2020 some people talk much but say little,0,1,2.495344877243042
127,0,"need i say more? trolling the democrats is by far one of my favorite pastimes, looks like does to! except does it with class and he trolls like an expert! go get them president trump! screw those anti-american dems! they are worthless and total losers! #maga",elections2020,"elections2020 need i say more? trolling the democrats is by far one of my favorite pastimes, looks like does to! except does it with class and he trolls like an expert! go get them president trump! screw those anti-american dems! they are worthless and total losers! #maga",1,0,1.21675705909729
