instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
2595,0,evil biden! you never :thumbs_down_dark_skin_tone:,elections2020,elections2020 evil biden! you never :thumbs_down_dark_skin_tone:,1,0,0.8943771123886108
1805,1,the world is laughing at trump:zany_face::face_with_tears_of_joy:,elections2020,elections2020 the world is laughing at trump:zany_face::face_with_tears_of_joy:,0,1,4.195368766784668
7148,1,trump's tx paid for by our tax dollars sourced from aborted fetuses. #covid #hypocrisy #trumplied200kdied,covid-19,covid-19 trump's tx paid for by our tax dollars sourced from aborted fetuses. #covid #hypocrisy #trumplied200kdied,0,1,0.9539139270782471
1595,1,"it does not matter what skin color you are anymore, you still getting shot! wtf! #blacklivesmatter",blm,"blm it does not matter what skin color you are anymore, you still getting shot! wtf! #blacklivesmatter",0,1,1.7640743255615234
106,1,the gop chairwoman does not know who the current president is? i am going to blame ronna mcdaniel for the covid crisis. sounds like she is dumb enough to believe that.,covid-19,covid-19 the gop chairwoman does not know who the current president is? i am going to blame ronna mcdaniel for the covid crisis. sounds like she is dumb enough to believe that.,0,1,1.3462963104248047
6828,1,"if there are 4500 covid cases in wis, that is .07 % of the population. where do you get an infection rate of 2.6 % ? you people are either incredibly stupid or incredibly corrupt. which is it ?",covid-19,"covid-19 if there are 4500 covid cases in wis, that is .07 % of the population. where do you get an infection rate of 2.6 % ? you people are either incredibly stupid or incredibly corrupt. which is it ?",0,1,1.126758337020874
2505,1,is a fking liar! he is on video saying the exact opposite! should be adding that video to their stories and asking joe why he is lying now!!!!,elections2020,elections2020 is a fking liar! he is on video saying the exact opposite! should be adding that video to their stories and asking joe why he is lying now!!!!,0,1,1.2989548444747925
8847,0,"being a minority, those words really scared me. #clown #shutupman #standdownandstandby #votehimout2020 #dumptrump2020",elections2020,"elections2020 being a minority, those words really scared me. #clown #shutupman #standdownandstandby #votehimout2020 #dumptrump2020",1,0,1.0634477138519287
8737,1,i am more racist now,blm,blm i am more racist now,0,1,2.4348442554473877
2222,1,"cheater, lier!",elections2020,"elections2020 cheater, lier!",0,1,1.4200915098190308
4981,0,if you turn out to be mike pence nobody’s going to like you any more.,blm,blm if you turn out to be mike pence nobody’s going to like you any more.,1,0,0.7571956515312195
2174,0,"wallace is not a good babysitter for the spoiled brat president. as usual, trump agreed to rules and then spent his time breaking them.",elections2020,"elections2020 wallace is not a good babysitter for the spoiled brat president. as usual, trump agreed to rules and then spent his time breaking them.",1,0,0.9442031383514404
10425,1,you mean when #democrats cheat. that is why #biden did not campaign that much. he knew the fix was in and so did you. #maga #trump,elections2020,elections2020 you mean when #democrats cheat. that is why #biden did not campaign that much. he knew the fix was in and so did you. #maga #trump,0,1,2.058474540710449
9957,1,covid covid covid it will be the force that bends you over to grab the soap for murdering hundreds of thousands of innocent americans #votetrumpout2020 #bidenharris2020,elections2020,elections2020 covid covid covid it will be the force that bends you over to grab the soap for murdering hundreds of thousands of innocent americans #votetrumpout2020 #bidenharris2020,0,1,1.9004195928573608
697,1,i think many dems came down with covid that would explain the idiots posting anti trump stuff,covid-19,covid-19 i think many dems came down with covid that would explain the idiots posting anti trump stuff,0,1,0.8302505016326904
5620,1,the biden hair-raising lies!,elections2020,elections2020 the biden hair-raising lies!,0,1,2.693948984146118
7865,1,"there is some really fucking cool prizes on here, i would highly recommend donating. credit to and the team at bmd for creating this.",blm,"blm there is some really fucking cool prizes on here, i would highly recommend donating. credit to and the team at bmd for creating this.",0,1,2.901825189590454
9951,1,every last one of these buyden crime family members including jill need to be arrested and handcuffed !!!!,elections2020,elections2020 every last one of these buyden crime family members including jill need to be arrested and handcuffed !!!!,0,1,1.2384130954742432
8801,0,"holy effin crap! :exploding_head::eyes: i really never thought i would see the day a politician did this! and a ga peach at that! yas, mrs. king. do our homestate proud! :fire::fire::fire::fire::red_heart::United_States::red_heart:",covid-19,"covid-19 holy effin crap! :exploding_head::eyes: i really never thought i would see the day a politician did this! and a ga peach at that! yas, mrs. king. do our homestate proud! :fire::fire::fire::fire::red_heart::United_States::red_heart:",1,0,0.878743052482605
153,0,"i would say the same to you...you got duped by a manic in the wh. i cannot deal with the lies & misinformation. covid lies and 200,00 people have died. he is not a president.hes a bad business man. who cannot handle crisis that do not affect him personally. he does not care if his base dies.",covid-19,"covid-19 i would say the same to you...you got duped by a manic in the wh. i cannot deal with the lies & misinformation. covid lies and 200,00 people have died. he is not a president.hes a bad business man. who cannot handle crisis that do not affect him personally. he does not care if his base dies.",1,0,0.7825137376785278
244,1,why is an open nazi supporter?,elections2020,elections2020 why is an open nazi supporter?,0,1,2.1296956539154053
5399,1,"also jesus christ covid got you all chaotic horny like 24/7, huh?",covid-19,"covid-19 also jesus christ covid got you all chaotic horny like 24/7, huh?",0,1,0.7360389232635498
5015,1,you look feeble..:crying_face:,elections2020,elections2020 you look feeble..:crying_face:,0,1,2.432079792022705
10366,0,the f*ck is this?! the american people have a constitutional right to peaceably assemble. the officers are violating that right. #blacklivesmatter,blm,blm the f*ck is this?! the american people have a constitutional right to peaceably assemble. the officers are violating that right. #blacklivesmatter,1,0,1.738074779510498
4707,1,white people act like jesus died and left them in-charge #alllivesmatter #blacklivesmatter,blm,blm white people act like jesus died and left them in-charge #alllivesmatter #blacklivesmatter,0,1,1.13124680519104
5877,0,points to they are thick as thieves,elections2020,elections2020 points to they are thick as thieves,1,0,0.972481369972229
620,1,"i am ukrainian on my father's side, not rushkie, but trump is a russophile. i am anti russian, anti communist. i have just written a book on the commies. look in the amazon store under my name. title of book ""lew the lion"". :lion:",elections2020,"elections2020 i am ukrainian on my father's side, not rushkie, but trump is a russophile. i am anti russian, anti communist. i have just written a book on the commies. look in the amazon store under my name. title of book ""lew the lion"". :lion:",0,1,1.08223295211792
10306,0,barr is a liar,covid-19,covid-19 barr is a liar,1,0,1.0369702577590942
8264,1,"well joe if you pull your head out of your 4th point of contact, you would see that; 1 proud boys are not a white supremist group 2 the violence, looting, burning, ambushing of police, rape, and other crimes during these ""peaceful protests"" are coming from the left!",elections2020,"elections2020 well joe if you pull your head out of your 4th point of contact, you would see that; 1 proud boys are not a white supremist group 2 the violence, looting, burning, ambushing of police, rape, and other crimes during these ""peaceful protests"" are coming from the left!",0,1,1.1419858932495117
4223,1,one of the only good things about this year is the string of humiliations it seems like 2020 is lining up for the dipshit in chief.,covid-19,covid-19 one of the only good things about this year is the string of humiliations it seems like 2020 is lining up for the dipshit in chief.,0,1,0.8329925537109375
598,1,republicans deserve covid and to lose their insurance!,covid-19,covid-19 republicans deserve covid and to lose their insurance!,0,1,1.409469723701477
1870,0,"i am not american but your asking the american people to put a man into the oval office that makes don corleone look like saint peter! na barry, i would rather vote for the don, he is got a lot less blood on his hands!",elections2020,"elections2020 i am not american but your asking the american people to put a man into the oval office that makes don corleone look like saint peter! na barry, i would rather vote for the don, he is got a lot less blood on his hands!",1,0,0.7220278978347778
7971,0,look at those lame ass crowds.,elections2020,elections2020 look at those lame ass crowds.,1,0,1.3760614395141602
1919,0,"better still, why do not you come out of your bunker and take back control of your city...you are a disgrace!",blm,"blm better still, why do not you come out of your bunker and take back control of your city...you are a disgrace!",1,0,0.8652461767196655
9254,1,"death from a pandemic is more offensive to me personally, but i just work here. what stupid & reckless backpedaling from #ohio's governor. #coronavirus",covid-19,"covid-19 death from a pandemic is more offensive to me personally, but i just work here. what stupid & reckless backpedaling from #ohio's governor. #coronavirus",0,1,1.081587553024292
7126,0,"liar, just like your running mate.",elections2020,"elections2020 liar, just like your running mate.",1,0,1.0906153917312622
696,0,you are a kitchen table that wants badakathcare.,elections2020,elections2020 you are a kitchen table that wants badakathcare.,1,0,0.8926720023155212
4060,0,"global warming will kill covid19, you monster!",covid-19,"covid-19 global warming will kill covid19, you monster!",1,0,2.150446891784668
7376,0,shame on you i hope you are not related to the president to ja & jqa... i am sure it is a choice to support the most ignorant president in the history of our nation...covid 130k deaths economy in the toilet & protest in the streets...i know you are not as stupid as that,covid-19,covid-19 shame on you i hope you are not related to the president to ja & jqa... i am sure it is a choice to support the most ignorant president in the history of our nation...covid 130k deaths economy in the toilet & protest in the streets...i know you are not as stupid as that,1,0,1.1875874996185303
1792,0,trade marks and bank accounts! so boo hiss trump?,elections2020,elections2020 trade marks and bank accounts! so boo hiss trump?,1,0,0.7176100015640259
1061,0,you are going down dirty joe.,elections2020,elections2020 you are going down dirty joe.,1,0,0.710464596748352
9690,0,this just pissed me dawg,blm,blm this just pissed me dawg,1,0,2.642270565032959
8416,1,+ djt= #1 because of death in us. #trumpliesamericansdie :backhand_index_pointing_down_medium_skin_tone:,covid-19,covid-19 + djt= #1 because of death in us. #trumpliesamericansdie :backhand_index_pointing_down_medium_skin_tone:,0,1,2.652461528778076
3663,0,"what did i tell you guys? the phony #coronavirus scare is ultimately a coordinated plan for white supremacy. you can call it ""world government,"" if you like. it is still straight up white supremacy. fuck those lunatics. #virushoax",covid-19,"covid-19 what did i tell you guys? the phony #coronavirus scare is ultimately a coordinated plan for white supremacy. you can call it ""world government,"" if you like. it is still straight up white supremacy. fuck those lunatics. #virushoax",1,0,2.4243197441101074
9449,1,you are too weak too scared and too sleepy to stop the radical left. you do not tell the president to shut up. you are too cocky and overconfident,elections2020,elections2020 you are too weak too scared and too sleepy to stop the radical left. you do not tell the president to shut up. you are too cocky and overconfident,0,1,0.7233717441558838
3135,1,"!!!!! they keepin anonymous for a reason, mf coward",blm,"blm !!!!! they keepin anonymous for a reason, mf coward",0,1,0.8226982355117798
39,1,"for you and your chinese overlords, 操你",elections2020,"elections2020 for you and your chinese overlords, 操你",0,1,2.2972493171691895
7996,1,"cannot go there, it is already filled up with the corrupt democrats! :woman_shrugging:",elections2020,"elections2020 cannot go there, it is already filled up with the corrupt democrats! :woman_shrugging:",0,1,1.0671706199645996
3376,0,because your fox news buddy chris wallace is a flaming liberal a trump hater #firechriswallace,elections2020,elections2020 because your fox news buddy chris wallace is a flaming liberal a trump hater #firechriswallace,1,0,1.0403969287872314
3201,1,"referred to this as ""the year of our lord""? she made $3 million last year and gave nothing to religious organizations. doubt she even puts change in the red kettle at christmas. #agentsofsatan",elections2020,"elections2020 referred to this as ""the year of our lord""? she made $3 million last year and gave nothing to religious organizations. doubt she even puts change in the red kettle at christmas. #agentsofsatan",0,1,3.093838930130005
1742,0,$500k for bail?? this is bullshit. he took george floyd's life. i am so mad. this is so unfair. #raisethedegree,blm,blm $500k for bail?? this is bullshit. he took george floyd's life. i am so mad. this is so unfair. #raisethedegree,1,0,0.7515634894371033
281,0,:police_car_light:(video) :backhand_index_pointing_down:they are cookin' the covid death count. how do you destroy trumps/our economy by selling lies for public approval? :backhand_index_pointing_right: fear,covid-19,covid-19 :police_car_light:(video) :backhand_index_pointing_down:they are cookin' the covid death count. how do you destroy trumps/our economy by selling lies for public approval? :backhand_index_pointing_right: fear,1,0,1.0766716003417969
3900,0,""" going to tell my grandkids this insane propagandist was an advisor on trump’s """"medical cabinet"""" during the coronavirus pandemic that killed tens of thousands of people.""",covid-19,"covid-19 "" going to tell my grandkids this insane propagandist was an advisor on trump’s """"medical cabinet"""" during the coronavirus pandemic that killed tens of thousands of people.""",1,0,0.9117865562438965
4548,1,#antifaterrorists are anti-black wake up! they are using #blacklivesmatter #blm,blm,blm #antifaterrorists are anti-black wake up! they are using #blacklivesmatter #blm,0,1,2.3350837230682373
5865,0,"trump supporters are like zombies ,they dollow him sheepishly without brains!",elections2020,"elections2020 trump supporters are like zombies ,they dollow him sheepishly without brains!",1,0,1.3155509233474731
9216,0,the right wing media. could barely admit there was a covid19 crisis until trump got the virus. they do not seem to care about the 200tho dead citizens. all they care about is the man that allowed the virus to spead throughout the country. right wing hypocrites!,covid-19,covid-19 the right wing media. could barely admit there was a covid19 crisis until trump got the virus. they do not seem to care about the 200tho dead citizens. all they care about is the man that allowed the virus to spead throughout the country. right wing hypocrites!,1,0,0.9270230531692505
4795,1,"killing off your own supporters is a genuine political innovation, got to give him that.",covid-19,"covid-19 killing off your own supporters is a genuine political innovation, got to give him that.",0,1,0.7874094843864441
5307,1,more evidence that trump and his ghouls will not protect the vulnerable. he lied. again. #debate2020 #vote2020 #maga is an abomination. fl gov. desantis eases covid-19 nursing home restrictions as state breaks record for new cases #smartnews,covid-19,covid-19 more evidence that trump and his ghouls will not protect the vulnerable. he lied. again. #debate2020 #vote2020 #maga is an abomination. fl gov. desantis eases covid-19 nursing home restrictions as state breaks record for new cases #smartnews,0,1,0.7134067416191101
10390,0,"""stupid cashier at safeways says he has coronavirus but is """"pretty sure"""" he is over it after bumping hands with me. i cannot do it again...""",covid-19,"covid-19 ""stupid cashier at safeways says he has coronavirus but is """"pretty sure"""" he is over it after bumping hands with me. i cannot do it again...""",1,0,0.8673320412635803
5996,0,"do not kid yourself. he did ok, but the only reason he ""won"" that debate is because trump looked like a rabid, racist moron. biden has to do better in debate number 2. he would have been slaughtered against any halfway competent and reasonable opponent.",elections2020,"elections2020 do not kid yourself. he did ok, but the only reason he ""won"" that debate is because trump looked like a rabid, racist moron. biden has to do better in debate number 2. he would have been slaughtered against any halfway competent and reasonable opponent.",1,0,1.2564091682434082
10071,1,"honestly, could the liberal news be any more ridiculous? now they are trying to pit against = liberal rag. liberal news outlets report coronavirus deaths among fox news viewers that prefer hannity vs. tucker carlson",covid-19,"covid-19 honestly, could the liberal news be any more ridiculous? now they are trying to pit against = liberal rag. liberal news outlets report coronavirus deaths among fox news viewers that prefer hannity vs. tucker carlson",0,1,1.2105445861816406
1086,0,#bunkerboy has the gall to call someone weak. #blacklivesmatter #justiceforgeorgefloyd #protests2020 #riots2020 #covid19 #enoughisenough #racistinchief #pedophile #fakepresident,covid-19,covid-19 #bunkerboy has the gall to call someone weak. #blacklivesmatter #justiceforgeorgefloyd #protests2020 #riots2020 #covid19 #enoughisenough #racistinchief #pedophile #fakepresident,1,0,0.9229534864425659
10347,0,bi-coastal per usual. same shit different coast. i just came back to la since covid. planning a trip to the bay soon though got some business to handle up there. i will hit you when i know better dates,covid-19,covid-19 bi-coastal per usual. same shit different coast. i just came back to la since covid. planning a trip to the bay soon though got some business to handle up there. i will hit you when i know better dates,1,0,0.8118562698364258
3952,1,#proterrorismtrump writes 'i love texas!' over video of #maga #terroristsfortrump #terroristattack on biden caravan! #terrorism #nazimagat #nazitrump #terroristtrump #trumpterrorists #terroristinchief #allrepublicansareterrorists #republicanterrorism,elections2020,elections2020 #proterrorismtrump writes 'i love texas!' over video of #maga #terroristsfortrump #terroristattack on biden caravan! #terrorism #nazimagat #nazitrump #terroristtrump #trumpterrorists #terroristinchief #allrepublicansareterrorists #republicanterrorism,0,1,1.7166229486465454
676,0,"these daytime protester thugs, are the same terrorists that burned down businesses, looted, murdered, beat innocent people with their fist, and blunt force objects, and murdered/hurt police officers across our nation rioting for over a week.",blm,"blm these daytime protester thugs, are the same terrorists that burned down businesses, looted, murdered, beat innocent people with their fist, and blunt force objects, and murdered/hurt police officers across our nation rioting for over a week.",1,0,0.712733805179596
9364,1,people who do not tip their servers deserve coronavirus straight up,covid-19,covid-19 people who do not tip their servers deserve coronavirus straight up,0,1,0.9657526016235352
2660,1,"you people really need to get into independent media. you have been brainwashed to hate your own country. you call the descendants of the men who defeated the nazis for the jewish minority.....nazis! i mean, wtf? where do you come up with this stuff?",elections2020,"elections2020 you people really need to get into independent media. you have been brainwashed to hate your own country. you call the descendants of the men who defeated the nazis for the jewish minority.....nazis! i mean, wtf? where do you come up with this stuff?",0,1,0.8636757135391235
6785,0,de covid :zany_face:,covid-19,covid-19 de covid :zany_face:,1,0,0.7444900274276733
1938,1,how can a corrupted person possibly be respectful after they screw their country by using their position for financial gain! what do you like more about socialism than freedom?,elections2020,elections2020 how can a corrupted person possibly be respectful after they screw their country by using their position for financial gain! what do you like more about socialism than freedom?,0,1,0.8257306218147278
1563,1,the should give her a visit. this is a terrorist treat.,covid-19,covid-19 the should give her a visit. this is a terrorist treat.,0,1,2.4573445320129395
7892,1,is lying. he is doing this because he does not want to get fired like trish reagan did.,covid-19,covid-19 is lying. he is doing this because he does not want to get fired like trish reagan did.,0,1,1.7451510429382324
1816,0,those were bullies,elections2020,elections2020 those were bullies,1,0,1.0217585563659668
8663,0,crooked joe! lock him up! hunter would turn on joe if you pressured him!,covid-19,covid-19 crooked joe! lock him up! hunter would turn on joe if you pressured him!,1,0,0.7706993222236633
1799,0,keep holding that wa congressman to admit the truth. he is a weasel--a waffler. if he believes in video like the video from minneapolis then he needs to see all the videos of seattle's riots and chaz.,blm,blm keep holding that wa congressman to admit the truth. he is a weasel--a waffler. if he believes in video like the video from minneapolis then he needs to see all the videos of seattle's riots and chaz.,1,0,0.8054417371749878
5192,1,nope! impeachment will take care of it!!!! dirty biden crime family!!!,elections2020,elections2020 nope! impeachment will take care of it!!!! dirty biden crime family!!!,0,1,0.7010232210159302
7020,1,"""you all are making a statement. and that statement is, """"we are mentally retarded."""" anyone who does not wear a mask in public knowing how dangerous this virus is should be imprisoned for attempted murder or at least severely fined. and not $100, i am talking thousands.""",covid-19,"covid-19 ""you all are making a statement. and that statement is, """"we are mentally retarded."""" anyone who does not wear a mask in public knowing how dangerous this virus is should be imprisoned for attempted murder or at least severely fined. and not $100, i am talking thousands.""",0,1,0.7858386039733887
9024,0,you are a complete moron. wartime president looses bigly to #covid19 #worstpresidentinhistory,covid-19,covid-19 you are a complete moron. wartime president looses bigly to #covid19 #worstpresidentinhistory,1,0,1.4368901252746582
2199,1,"the police begged for him to ""drop the knife"" walter wallace did not do so you must be a racist nazi & racist fascist to not think of what walter wallace should have done differently, as if pulling a knife is just normal.",elections2020,"elections2020 the police begged for him to ""drop the knife"" walter wallace did not do so you must be a racist nazi & racist fascist to not think of what walter wallace should have done differently, as if pulling a knife is just normal.",0,1,0.8131967186927795
1547,1,hehehe pence is very dirty hands he used it in his nose and some other lower parts in his back body :squinting_face_with_tongue::face_with_tears_of_joy:and he wants to applaude corona with those hands omg,covid-19,covid-19 hehehe pence is very dirty hands he used it in his nose and some other lower parts in his back body :squinting_face_with_tongue::face_with_tears_of_joy:and he wants to applaude corona with those hands omg,0,1,0.8970447778701782
7345,1,"find it strange how my aunts wife says how everyone should stay home because of covid but yet, she went&took my aunt to the mall just to buy a stupid purse :face_with_rolling_eyes::woman_facepalming_light_skin_tone:",covid-19,"covid-19 find it strange how my aunts wife says how everyone should stay home because of covid but yet, she went&took my aunt to the mall just to buy a stupid purse :face_with_rolling_eyes::woman_facepalming_light_skin_tone:",0,1,0.9906172752380371
7469,0,r.i.p. george floyd. but it is time for these losers to go home.,blm,blm r.i.p. george floyd. but it is time for these losers to go home.,1,0,0.9088544249534607
557,0,"imperfect? he was actively living a criminal lifestyle. do not live a criminal lifestyle and that will dramatically lower your encounters with law enforcement, black white or brown. and this george floyd godlike worship is over the top. he was a criminal thug.",blm,"blm imperfect? he was actively living a criminal lifestyle. do not live a criminal lifestyle and that will dramatically lower your encounters with law enforcement, black white or brown. and this george floyd godlike worship is over the top. he was a criminal thug.",1,0,0.8353956937789917
1127,0,grasping at straws...always. nucking futjobs.,elections2020,elections2020 grasping at straws...always. nucking futjobs.,1,0,2.855772018432617
5326,1,i voted for trump! my advice to you is: #fartingtrunalimunumaprzure,elections2020,elections2020 i voted for trump! my advice to you is: #fartingtrunalimunumaprzure,0,1,2.549076795578003
7546,0,stop promoting trudeau junior as anything but a complete failure who now needs to hide under trudeau's skirt while bankrupting canada for his marxist ideology...,covid-19,covid-19 stop promoting trudeau junior as anything but a complete failure who now needs to hide under trudeau's skirt while bankrupting canada for his marxist ideology...,1,0,0.7633230090141296
7278,1,will you please cover this. he is stealing money from #taxpayers is a thief.,covid-19,covid-19 will you please cover this. he is stealing money from #taxpayers is a thief.,0,1,1.7467021942138672
10404,0,ion know why that anonymous dude scare me that shit are not normal:face_with_tears_of_joy:,blm,blm ion know why that anonymous dude scare me that shit are not normal:face_with_tears_of_joy:,1,0,1.772141933441162
3068,1,"""after mocking trump for suggesting hydroxychloroquine might be effective against coronavirus, media starts to admit that maybe it is —ace """"but they are not crediting trump and they are not admitting their own stupidity and lies"""" :backhand_index_pointing_down:",covid-19,"covid-19 ""after mocking trump for suggesting hydroxychloroquine might be effective against coronavirus, media starts to admit that maybe it is —ace """"but they are not crediting trump and they are not admitting their own stupidity and lies"""" :backhand_index_pointing_down:",0,1,1.2770106792449951
8014,0,"joe biden is an evil monster, being purposely dishonest yet again, to the american public. shamelessly. evil evil creature. lies, biden. we see you. #cnn #joebiden #covid19",blm,"blm joe biden is an evil monster, being purposely dishonest yet again, to the american public. shamelessly. evil evil creature. lies, biden. we see you. #cnn #joebiden #covid19",1,0,0.9009503126144409
6760,0,:eyes::nauseated_face: what a dirty bird!!,elections2020,elections2020 :eyes::nauseated_face: what a dirty bird!!,1,0,1.2266027927398682
1989,0,screw the polls!,elections2020,elections2020 screw the polls!,1,0,1.085182785987854
251,1,"i am really trying to dial down on my tweets about disliking but when he talks about injections of disinfectant, its kind of hard to ignore that much stupidity #imtrying #hemakesittoeasy",covid-19,"covid-19 i am really trying to dial down on my tweets about disliking but when he talks about injections of disinfectant, its kind of hard to ignore that much stupidity #imtrying #hemakesittoeasy",0,1,1.3508780002593994
3931,1,they been smiling and telling us citizens we are coming to kill you since the 1970s!,covid-19,covid-19 they been smiling and telling us citizens we are coming to kill you since the 1970s!,0,1,1.1200053691864014
5677,0,"your president, mocking the disabled.",elections2020,"elections2020 your president, mocking the disabled.",1,0,0.9283438920974731
3692,0,"lmao, again you claim biden is the liar in chief and i keep showing you stats that show trump as lied x3 times biden as lied then what is trump, god of lies?",elections2020,"elections2020 lmao, again you claim biden is the liar in chief and i keep showing you stats that show trump as lied x3 times biden as lied then what is trump, god of lies?",1,0,1.0651713609695435
5633,1,#tonybobulinski #maga2020 #maga #changeyourvotetotrump #bidencrimefamily #bidenharris2020 #bidencares #laptopfromhell joe is going down.,elections2020,elections2020 #tonybobulinski #maga2020 #maga #changeyourvotetotrump #bidencrimefamily #bidenharris2020 #bidencares #laptopfromhell joe is going down.,0,1,2.315121650695801
2212,1,"remember, the minneapolis murderpig was registered to vote in mn and fl.",blm,"blm remember, the minneapolis murderpig was registered to vote in mn and fl.",0,1,2.8003296852111816
6509,0,we are not recovering from #covid19 thanks to its kicking our ass,covid-19,covid-19 we are not recovering from #covid19 thanks to its kicking our ass,1,0,1.2727303504943848
7662,0,i do not blame them for protesting and rioting for george floyd but when people do stuff like this you all basically using his name as an excuse to do stupid shit like what does this have anything to do with what is going on now,blm,blm i do not blame them for protesting and rioting for george floyd but when people do stuff like this you all basically using his name as an excuse to do stupid shit like what does this have anything to do with what is going on now,1,0,0.8875646591186523
6676,0,government talm bout if you survived covid dey need you are plasma.... no sir leave my tv da hell alone..h,covid-19,covid-19 government talm bout if you survived covid dey need you are plasma.... no sir leave my tv da hell alone..h,1,0,0.8889655470848083
5306,0,be the change you wish to see in the world :globe_showing_Europe-Africa::victory_hand_medium-light_skin_tone: stand up for what you believe in. #blacklivesmatter #justiceforgeorgefloyd #justiceforregis #justiceforbreonnataylor #fuck12,blm,blm be the change you wish to see in the world :globe_showing_Europe-Africa::victory_hand_medium-light_skin_tone: stand up for what you believe in. #blacklivesmatter #justiceforgeorgefloyd #justiceforregis #justiceforbreonnataylor #fuck12,1,0,1.8130683898925781
3535,0,crusty old bigots crying that their last bastion from white guilt has been ruined lmaooooooooi,blm,blm crusty old bigots crying that their last bastion from white guilt has been ruined lmaooooooooi,1,0,0.742936372756958
6273,0,looks to the american people like you believe in selling us out to the chinese for your own personal gain. what a crook you are.,elections2020,elections2020 looks to the american people like you believe in selling us out to the chinese for your own personal gain. what a crook you are.,1,0,1.0389798879623413
9941,0,it is how we do in canada we are not putting up with this racist shit not anymore. #blacklivesmatter,blm,blm it is how we do in canada we are not putting up with this racist shit not anymore. #blacklivesmatter,1,0,0.8958967924118042
3672,1,they want us to die. it is fine. this is fine.,covid-19,covid-19 they want us to die. it is fine. this is fine.,0,1,3.0115444660186768
3751,0,i agree it is just like #georgefloyd was not a threat when they cops had him in a heap on the ground but they wild animals kept a knee on his neck until they murdered him #throwawaythefuckingkey,blm,blm i agree it is just like #georgefloyd was not a threat when they cops had him in a heap on the ground but they wild animals kept a knee on his neck until they murdered him #throwawaythefuckingkey,1,0,1.4404096603393555
6970,1,"the cowards have murdered dozens in recent weeks, including police officers. and & support them. they even accept campaign funds from them.",elections2020,"elections2020 the cowards have murdered dozens in recent weeks, including police officers. and & support them. they even accept campaign funds from them.",0,1,2.220689058303833
9931,1,that is really interesting because i sent an actual report to about an account on twitter that has actual video of a child in the room interacting with adults having sex about two weeks or so ago and i have heard nothing back about that report!,elections2020,elections2020 that is really interesting because i sent an actual report to about an account on twitter that has actual video of a child in the room interacting with adults having sex about two weeks or so ago and i have heard nothing back about that report!,0,1,3.1820833683013916
3987,0,#chicom lies time to shut down their ministry of propaganda here on dontcha' think,covid-19,covid-19 #chicom lies time to shut down their ministry of propaganda here on dontcha' think,1,0,0.9374690055847168
5738,0,"hi. smoker who had covid, immediately rested and am still coughing 7 weeks later. it is not the fucking common cold and your experience is not universal. my lungs burned for two weeks. burned. do not be smug, you were lucky.",covid-19,"covid-19 hi. smoker who had covid, immediately rested and am still coughing 7 weeks later. it is not the fucking common cold and your experience is not universal. my lungs burned for two weeks. burned. do not be smug, you were lucky.",1,0,1.7693947553634644
6280,1,why does the minneapolis mayor look like a more soy version of justin trudeau,blm,blm why does the minneapolis mayor look like a more soy version of justin trudeau,0,1,2.328587532043457
8795,0,"you & harris are a liar. when bias wallace asked. he said , sure. that was not enough, so saying stand back is a warning!!!!! trump will not tolerate any racist group including blm or blacl panthers or antifa , right along with white supremacist group & kkk. 2020",elections2020,"elections2020 you & harris are a liar. when bias wallace asked. he said , sure. that was not enough, so saying stand back is a warning!!!!! trump will not tolerate any racist group including blm or blacl panthers or antifa , right along with white supremacist group & kkk. 2020",1,0,0.7316463589668274
9424,1,and joe did not have the balls to talk on his own he he was wired,elections2020,elections2020 and joe did not have the balls to talk on his own he he was wired,0,1,1.3739197254180908
7822,0,of course dumb democrats walked away ! they all have stock in big pharma. still waiting for them to go to jail over the insider stock trade incident when covid broke out.,covid-19,covid-19 of course dumb democrats walked away ! they all have stock in big pharma. still waiting for them to go to jail over the insider stock trade incident when covid broke out.,1,0,0.9875036478042603
458,0,antifa! you should know they are no loyal to you. they will use you & democrats as useful stooges then they will turn on you! that is what terrorist do! hey did you have a special ear transmitter and wired mic attacked.. looks like it! not okay dude!,elections2020,elections2020 antifa! you should know they are no loyal to you. they will use you & democrats as useful stooges then they will turn on you! that is what terrorist do! hey did you have a special ear transmitter and wired mic attacked.. looks like it! not okay dude!,1,0,1.1434428691864014
4197,0,take your 'virus' lies and stick them'.,covid-19,covid-19 take your 'virus' lies and stick them'.,1,0,0.8560224175453186
1274,0,you go joe. expose her ignorance.,covid-19,covid-19 you go joe. expose her ignorance.,1,0,0.7872310280799866
6953,1,#bidencrimefamilyexposed #bidencorruption #bidenisanationalsecuritythreat #bidenisaracist #bidenisatraitor #bidenisshot #bidenisaloser #deepstateexposed #americavssocialism #bidenfamilycorruption why no one should vote for joe biden via,elections2020,elections2020 #bidencrimefamilyexposed #bidencorruption #bidenisanationalsecuritythreat #bidenisaracist #bidenisatraitor #bidenisshot #bidenisaloser #deepstateexposed #americavssocialism #bidenfamilycorruption why no one should vote for joe biden via,0,1,2.2201743125915527
1545,1,"130,000 dead but do not even think about suing fox news if you want another thousand bucks to tide you over until who even knows. the gop should be banned the way the nazi party is banned in germany.",covid-19,"covid-19 130,000 dead but do not even think about suing fox news if you want another thousand bucks to tide you over until who even knows. the gop should be banned the way the nazi party is banned in germany.",0,1,1.0630394220352173
