instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
6656,1,hey #blacklivesmatter say their names! #saytheirnames look these are your people! say their names! do it! where is your outrage now??!! come forth you #hypocrites! say their names! did they die in vain??!! ye generation of vipers! say their names!! these are your people murdered!,blm,blm hey #blacklivesmatter say their names! #saytheirnames look these are your people! say their names! do it! where is your outrage now??!! come forth you #hypocrites! say their names! did they die in vain??!! ye generation of vipers! say their names!! these are your people murdered!,0,1,0.9072010517120361
6670,0,so proud of my city for staying strong and continuing to protest all of last week and this week. #blacklivesmattter #fuck12,blm,blm so proud of my city for staying strong and continuing to protest all of last week and this week. #blacklivesmattter #fuck12,1,0,0.9630216360092163
6693,1,must be communist in charge! shameful dem nonsense...truth is unless there are comorbidity factors the chance of dying from covid is very small...,covid-19,covid-19 must be communist in charge! shameful dem nonsense...truth is unless there are comorbidity factors the chance of dying from covid is very small...,0,1,1.4229741096496582
6711,1,"really ? trump does not care about the american people!! case in point: lies about covid-19, lies about job opportunities, and just yesterday trump refused to release stimulus checks to the unemployed because he is more concerned about being re-elected!! failure on all levels!!",covid-19,"covid-19 really ? trump does not care about the american people!! case in point: lies about covid-19, lies about job opportunities, and just yesterday trump refused to release stimulus checks to the unemployed because he is more concerned about being re-elected!! failure on all levels!!",0,1,1.9931645393371582
6723,1,this is entrapment. nypd are scum. #blacklivesmatter,blm,blm this is entrapment. nypd are scum. #blacklivesmatter,0,1,1.4266104698181152
6725,0,"made some postcards today. we will see if the""fuck racism"" makes it through the mail. #blacklivesmatter #mailmeart",blm,"blm made some postcards today. we will see if the""fuck racism"" makes it through the mail. #blacklivesmatter #mailmeart",1,0,1.8131000995635986
6726,0,trump is destroying everything you hold dear. you know what you have to do. #voteearly #votehimout2020 #votebluedowntheballot #votebiden #voteinperson #sickotrump #pathetictrump #criminaltrump #corruptgop,elections2020,elections2020 trump is destroying everything you hold dear. you know what you have to do. #voteearly #votehimout2020 #votebluedowntheballot #votebiden #voteinperson #sickotrump #pathetictrump #criminaltrump #corruptgop,1,0,1.1656594276428223
6783,1,trump should be arrested for murder!,elections2020,elections2020 trump should be arrested for murder!,0,1,1.6368669271469116
6784,1,who do you think pays for your social security. we can change that and you will not have any. let us stop people paying in to social security. they should not have to pay because you retired. your ridiculous.,elections2020,elections2020 who do you think pays for your social security. we can change that and you will not have any. let us stop people paying in to social security. they should not have to pay because you retired. your ridiculous.,0,1,1.0418154001235962
6808,0,yes let us get rid of the cockroaches.,elections2020,elections2020 yes let us get rid of the cockroaches.,1,0,1.6280951499938965
6820,0,chris wallace is a liar.,elections2020,elections2020 chris wallace is a liar.,1,0,0.7272822856903076
6828,1,"if there are 4500 covid cases in wis, that is .07 % of the population. where do you get an infection rate of 2.6 % ? you people are either incredibly stupid or incredibly corrupt. which is it ?",covid-19,"covid-19 if there are 4500 covid cases in wis, that is .07 % of the population. where do you get an infection rate of 2.6 % ? you people are either incredibly stupid or incredibly corrupt. which is it ?",0,1,1.119749665260315
6850,0,"#maga #kag2020 #kag #latinosfortrump #blacksfortrump is this the president you want? one who does not care if you live or die? he is using you. he cares nothing for you, your children, parents, grandparents. he is a sociopath who cares only for himself. beware.",elections2020,"elections2020 #maga #kag2020 #kag #latinosfortrump #blacksfortrump is this the president you want? one who does not care if you live or die? he is using you. he cares nothing for you, your children, parents, grandparents. he is a sociopath who cares only for himself. beware.",1,0,1.034541368484497
6892,1,"yeah, because i read one of the symptoms of the coronavirus is a person turning into damn werewolf! :face_with_rolling_eyes:",covid-19,"covid-19 yeah, because i read one of the symptoms of the coronavirus is a person turning into damn werewolf! :face_with_rolling_eyes:",0,1,1.9282913208007812
6901,0,"still defending trump raping 13-14 year olds with his bestie epstein, grabbing the vaginas of other men's wives, assaulting 30+ women/girls, raping/beating his 1st wife, selling separated migrant kids into sex slavery? #saveourchildrenfromtrump",elections2020,"elections2020 still defending trump raping 13-14 year olds with his bestie epstein, grabbing the vaginas of other men's wives, assaulting 30+ women/girls, raping/beating his 1st wife, selling separated migrant kids into sex slavery? #saveourchildrenfromtrump",1,0,1.096754789352417
6908,0,"it is really not a matter of differences in opinions. it is a difference in morals, values, and the value of a human life. if you are really worried about target get the fuck off of my tl. worry about george floyd. a beautiful black man who will never breathe again",blm,"blm it is really not a matter of differences in opinions. it is a difference in morals, values, and the value of a human life. if you are really worried about target get the fuck off of my tl. worry about george floyd. a beautiful black man who will never breathe again",1,0,2.0838754177093506
6970,1,"the cowards have murdered dozens in recent weeks, including police officers. and & support them. they even accept campaign funds from them.",elections2020,"elections2020 the cowards have murdered dozens in recent weeks, including police officers. and & support them. they even accept campaign funds from them.",0,1,1.1159594058990479
6985,1,"""""""i want everyone in my state dead"""" -- basically the governor of ohio",covid-19,"covid-19 """"""i want everyone in my state dead"""" -- basically the governor of ohio",0,1,1.9767210483551025
7020,1,"""you all are making a statement. and that statement is, """"we are mentally retarded."""" anyone who does not wear a mask in public knowing how dangerous this virus is should be imprisoned for attempted murder or at least severely fined. and not $100, i am talking thousands.""",covid-19,"covid-19 ""you all are making a statement. and that statement is, """"we are mentally retarded."""" anyone who does not wear a mask in public knowing how dangerous this virus is should be imprisoned for attempted murder or at least severely fined. and not $100, i am talking thousands.""",0,1,2.0411882400512695
7042,1,direct evidence that took money from the communist chinese and not a single fake news show or a newspaper carried or will even ask about this obvious serious allegation. what happens if joe wins and is in the whitehouse...china is a no1 global competitor..we r fked,elections2020,elections2020 direct evidence that took money from the communist chinese and not a single fake news show or a newspaper carried or will even ask about this obvious serious allegation. what happens if joe wins and is in the whitehouse...china is a no1 global competitor..we r fked,0,1,2.4092931747436523
7044,0,you are nutz hair lady.,elections2020,elections2020 you are nutz hair lady.,1,0,2.1779491901397705
7067,1,"#trumpistheworstpresidentever dysfunction, incompetence, and focus on money not americans",covid-19,"covid-19 #trumpistheworstpresidentever dysfunction, incompetence, and focus on money not americans",0,1,1.3079277276992798
7079,0,just group all the karen’s in one room so they can off themselves since they are pissed at the world,covid-19,covid-19 just group all the karen’s in one room so they can off themselves since they are pissed at the world,1,0,0.6943944096565247
7096,1,let us hope they catch covid 19 and die then!,covid-19,covid-19 let us hope they catch covid 19 and die then!,0,1,2.5992720127105713
7108,0,racist cops get tables turned on them,blm,blm racist cops get tables turned on them,1,0,1.378466010093689
7134,1,"candy, you continue to demonstrate your stupidity. i have relatives who have had covid-19, suffered ""tremendously"" and will never be the same. do not make light of their situation. you have no soul/heart like your bunker baby boy in the wh.",covid-19,"covid-19 candy, you continue to demonstrate your stupidity. i have relatives who have had covid-19, suffered ""tremendously"" and will never be the same. do not make light of their situation. you have no soul/heart like your bunker baby boy in the wh.",0,1,0.7610592842102051
7148,1,trump's tx paid for by our tax dollars sourced from aborted fetuses. #covid #hypocrisy #trumplied200kdied,covid-19,covid-19 trump's tx paid for by our tax dollars sourced from aborted fetuses. #covid #hypocrisy #trumplied200kdied,0,1,1.0649234056472778
7175,0,i am of the opinion that covid 19 will be in the rear view mirror by late 2021 but what scares the shit out of me is the next bug. these lunatics that caused the covid 19 are not changing the way they do things. we are literally sitting on a powder keg.,covid-19,covid-19 i am of the opinion that covid 19 will be in the rear view mirror by late 2021 but what scares the shit out of me is the next bug. these lunatics that caused the covid 19 are not changing the way they do things. we are literally sitting on a powder keg.,1,0,1.3849995136260986
7181,0,the supreme court wants to see pennsylvania's hand before going all in. decide before the election! not after you know what the hand looks like. #fix #bullshitpoker #notfair,elections2020,elections2020 the supreme court wants to see pennsylvania's hand before going all in. decide before the election! not after you know what the hand looks like. #fix #bullshitpoker #notfair,1,0,1.5797604322433472
7187,1,"karen annoying, now she going to see this and start crying calling it bullying :man_facepalming_dark_skin_tone::man_facepalming_dark_skin_tone:",covid-19,"covid-19 karen annoying, now she going to see this and start crying calling it bullying :man_facepalming_dark_skin_tone::man_facepalming_dark_skin_tone:",0,1,1.230381727218628
7208,1,"i think your a sad example of a man and you should be ashamed to run for president. you are not an american i would claim, money has made you evil",elections2020,"elections2020 i think your a sad example of a man and you should be ashamed to run for president. you are not an american i would claim, money has made you evil",0,1,0.7560768127441406
7217,0,that is another damn lie ole joe.,elections2020,elections2020 that is another damn lie ole joe.,1,0,1.4426605701446533
7232,1,kids in cages kenosha heather heyer kurds kashoggi 210k us covid deaths syrians yes all roads lead back to trump. so ask me would i care if hitler had covid.,covid-19,covid-19 kids in cages kenosha heather heyer kurds kashoggi 210k us covid deaths syrians yes all roads lead back to trump. so ask me would i care if hitler had covid.,0,1,0.7405759692192078
7260,1,"#blacklivesmatter #hollowmessage #joke why does not his life matter? so many more, his just made a headline. you all are depraved.",blm,"blm #blacklivesmatter #hollowmessage #joke why does not his life matter? so many more, his just made a headline. you all are depraved.",0,1,1.0827027559280396
7265,0,"no, he has been wrong about every thing covid, and you are a low-life enabler of his murderous policies. your poor family and friends!",covid-19,"covid-19 no, he has been wrong about every thing covid, and you are a low-life enabler of his murderous policies. your poor family and friends!",1,0,1.2497211694717407
7292,1,trump continues to lie and americans continue to die.,covid-19,covid-19 trump continues to lie and americans continue to die.,0,1,1.5780426263809204
7294,0,">146,000 people are needlessly dead from your lazy and sloppy efforts to contain the covid-19. resign, trump.",covid-19,"covid-19 >146,000 people are needlessly dead from your lazy and sloppy efforts to contain the covid-19. resign, trump.",1,0,0.8851985335350037
7315,1,"you just cannot fix stupid. darwin just said ""hold my beer.""",covid-19,"covid-19 you just cannot fix stupid. darwin just said ""hold my beer.""",0,1,1.116015076637268
7326,0,why would you run for president when you have all these money laundering questions? you know the gop will spend 24/7 to find dirt on you. you will ruin the democratic party because you will be a hypocrite and be impeached. why would you expose urself?,elections2020,elections2020 why would you run for president when you have all these money laundering questions? you know the gop will spend 24/7 to find dirt on you. you will ruin the democratic party because you will be a hypocrite and be impeached. why would you expose urself?,1,0,1.0390082597732544
7334,0,let us get ride of the rabid dog for this cutie :smiling_face_with_open_hands:,elections2020,elections2020 let us get ride of the rabid dog for this cutie :smiling_face_with_open_hands:,1,0,1.4690766334533691
7368,1,let it had been a black man ... would of had 50 shots in him :woman_facepalming_medium_skin_tone:,blm,blm let it had been a black man ... would of had 50 shots in him :woman_facepalming_medium_skin_tone:,0,1,2.9376742839813232
7384,0,"trump being worse than covid is not the win you think it is, boozy",covid-19,"covid-19 trump being worse than covid is not the win you think it is, boozy",1,0,1.710097312927246
7389,0,"tell that to the 210,000 americans that have died and the thousands you have just give permission too to go out and get covid, get sick and die. shame on you. you are a weak, pathetic and dishonest man.",covid-19,"covid-19 tell that to the 210,000 americans that have died and the thousands you have just give permission too to go out and get covid, get sick and die. shame on you. you are a weak, pathetic and dishonest man.",1,0,1.4500501155853271
7453,1,let us make this clear. this is normal election protocol. so put your phone down and shut the hell up!! #election2020 #electionnight #elections2020,elections2020,elections2020 let us make this clear. this is normal election protocol. so put your phone down and shut the hell up!! #election2020 #electionnight #elections2020,0,1,0.9995017051696777
7476,0,wattpad fuck yes :red_heart: #black_lives_matter #justiceforgeorgeflyod #raisethedegree,blm,blm wattpad fuck yes :red_heart: #black_lives_matter #justiceforgeorgeflyod #raisethedegree,1,0,2.980403184890747
7489,0,wut is dis hunny :woozy_face::eyes:,blm,blm wut is dis hunny :woozy_face::eyes:,1,0,1.1162619590759277
7497,0,uncle eddie is now touting on his fb to basically take bleach to cure your covid. what the hell happened to uncle eddie? who damaged you?,covid-19,covid-19 uncle eddie is now touting on his fb to basically take bleach to cure your covid. what the hell happened to uncle eddie? who damaged you?,1,0,1.03572416305542
7525,1,does a bunch of white liberals killing an unarmed black man with a confederate statue count as a racial hate crime? asking for a friend. #blacklivesmatter,blm,blm does a bunch of white liberals killing an unarmed black man with a confederate statue count as a racial hate crime? asking for a friend. #blacklivesmatter,0,1,3.1105127334594727
7554,1,am i horrible i love the kim guilfoyle girlfriend of don junior just tested positive for covid-19,covid-19,covid-19 am i horrible i love the kim guilfoyle girlfriend of don junior just tested positive for covid-19,0,1,2.4734251499176025
7576,1,is #georgefloyd on a close casket tour?:face_with_rolling_eyes: open it damnit....i want to see!,blm,blm is #georgefloyd on a close casket tour?:face_with_rolling_eyes: open it damnit....i want to see!,0,1,3.068589687347412
7582,1,"mayor. i hope they because the destruction we see in minneapolis. then ask the president for disaster funds. you hypocrites. i am all fjr peaceful protests and especially where there is a just because. but rioting, looting abd burning cannot be condoned.",blm,"blm mayor. i hope they because the destruction we see in minneapolis. then ask the president for disaster funds. you hypocrites. i am all fjr peaceful protests and especially where there is a just because. but rioting, looting abd burning cannot be condoned.",0,1,1.9613637924194336
7600,1,"i would say the #bunkerbitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for george floyd, and who has now built a fence with concrete barriers around the white house is probably the one who is gone crazy.",blm,"blm i would say the #bunkerbitch who tear gassed peaceful protestors, who said the economy was a ""great day"" for george floyd, and who has now built a fence with concrete barriers around the white house is probably the one who is gone crazy.",0,1,1.2068891525268555
7632,0,that is incredible! i cannot even get my covid isolationist ass to put up some window blinds lol! inspiration!,covid-19,covid-19 that is incredible! i cannot even get my covid isolationist ass to put up some window blinds lol! inspiration!,1,0,1.7768362760543823
7653,1,does not object when russians pay a bounty for killing us soldiers. his covid policies are killing citizens. gutting healthcare. trump is president of death. let us it happen. #25thamendment,covid-19,covid-19 does not object when russians pay a bounty for killing us soldiers. his covid policies are killing citizens. gutting healthcare. trump is president of death. let us it happen. #25thamendment,0,1,1.9849251508712769
7659,0,. damn. you truly are criminally insane.,covid-19,covid-19 . damn. you truly are criminally insane.,1,0,0.8783564567565918
7691,1,"the video below is well worth the 10 minutes to remind yourself of how unbelievably incompetent & ignorant trump has been & by association any, & all, of his diehard followers & accomplices also stand guilty. #votebluetoendthisnightmare #votebluedownballot",covid-19,"covid-19 the video below is well worth the 10 minutes to remind yourself of how unbelievably incompetent & ignorant trump has been & by association any, & all, of his diehard followers & accomplices also stand guilty. #votebluetoendthisnightmare #votebluedownballot",0,1,1.574634313583374
7721,0,joe. we are not dumb people. you make a lot of empty promises and will say anything for a vote. its disgusting. come tuesday the silent majority will be at polls like this country has never seen. sending you to retirement for good hopefully.,elections2020,elections2020 joe. we are not dumb people. you make a lot of empty promises and will say anything for a vote. its disgusting. come tuesday the silent majority will be at polls like this country has never seen. sending you to retirement for good hopefully.,1,0,1.157483458518982
7736,1,stop drinking the fascist koolaid.,elections2020,elections2020 stop drinking the fascist koolaid.,0,1,0.72559654712677
7757,1,kill all,blm,blm kill all,0,1,2.2192070484161377
7765,1,"you cannot win you will ruin latin america and the usa, like you ruined argetina you will ruin latin america, i am from dr and i do not want you to win :Dominican_Republic::Dominican_Republic::Dominican_Republic:",elections2020,"elections2020 you cannot win you will ruin latin america and the usa, like you ruined argetina you will ruin latin america, i am from dr and i do not want you to win :Dominican_Republic::Dominican_Republic::Dominican_Republic:",0,1,1.7121086120605469
7814,0,holy shit! that sucks! poor dude cannot even celebrate with his teammates on the field after winning it all.,covid-19,covid-19 holy shit! that sucks! poor dude cannot even celebrate with his teammates on the field after winning it all.,1,0,1.3746917247772217
7822,0,of course dumb democrats walked away ! they all have stock in big pharma. still waiting for them to go to jail over the insider stock trade incident when covid broke out.,covid-19,covid-19 of course dumb democrats walked away ! they all have stock in big pharma. still waiting for them to go to jail over the insider stock trade incident when covid broke out.,1,0,1.77698814868927
7841,1,who did you pay to steal the documents shipped by fox from new york to la??? your family is so corrupt it would be amusing if the fate of our nation was not at stake!!! rise up american and vote trump 2020 !!!!!!,elections2020,elections2020 who did you pay to steal the documents shipped by fox from new york to la??? your family is so corrupt it would be amusing if the fate of our nation was not at stake!!! rise up american and vote trump 2020 !!!!!!,0,1,0.8458985090255737
7865,1,"there is some really fucking cool prizes on here, i would highly recommend donating. credit to and the team at bmd for creating this.",blm,"blm there is some really fucking cool prizes on here, i would highly recommend donating. credit to and the team at bmd for creating this.",0,1,0.8140721321105957
7900,1,you are racist if you support trump. #boycott,blm,blm you are racist if you support trump. #boycott,0,1,2.1065311431884766
7903,1,"yeah this is open and shut. it is maybe more obvious than george floyd. the man is drunk and he acts badly, and they decide it is easier to kill him than chase or call for backup. that is not proper training and it is textbook legal definition of police brutality. just evil.",blm,"blm yeah this is open and shut. it is maybe more obvious than george floyd. the man is drunk and he acts badly, and they decide it is easier to kill him than chase or call for backup. that is not proper training and it is textbook legal definition of police brutality. just evil.",0,1,2.401103973388672
7925,1,wtf? privilege people showing their colours. who said anything about throwing stuff? it is not about you!!!! it is about injustices and brutality against black people. #black_lives_matter,blm,blm wtf? privilege people showing their colours. who said anything about throwing stuff? it is not about you!!!! it is about injustices and brutality against black people. #black_lives_matter,0,1,2.567032814025879
7946,0,"look dude, if 1 person comes in once every 10 min then that is 6 per hour... 144 per day. that will fill up those beds in that hospital quicker than you are willing to imagine! i will piss on a 20 min video showing 1 or 2 people show up at the hospital. #coronavirushoax #covidー19",covid-19,"covid-19 look dude, if 1 person comes in once every 10 min then that is 6 per hour... 144 per day. that will fill up those beds in that hospital quicker than you are willing to imagine! i will piss on a 20 min video showing 1 or 2 people show up at the hospital. #coronavirushoax #covidー19",1,0,0.7479832172393799
7951,1,british politicians care more about one dead n-word than they do 100s of thousands of british girls who were systematically groomed and raped.,blm,blm british politicians care more about one dead n-word than they do 100s of thousands of british girls who were systematically groomed and raped.,0,1,1.3853520154953003
7971,0,look at those lame ass crowds.,elections2020,elections2020 look at those lame ass crowds.,1,0,2.1272473335266113
7989,1,"well... and all the riots are ""a myth"" according to another loser dimocrap. it is a party talking point, apparently!",elections2020,"elections2020 well... and all the riots are ""a myth"" according to another loser dimocrap. it is a party talking point, apparently!",0,1,1.4546489715576172
7992,1,. are you trying to lay out a plan to be declared insane when the sdny comes to pick you up?,covid-19,covid-19 . are you trying to lay out a plan to be declared insane when the sdny comes to pick you up?,0,1,2.35210919380188
8001,0,"my friend has a daughter adopted from china. every time the president says ignorant crap like this, he puts her at risk of being bullied and harassed. the family is your constituents",covid-19,"covid-19 my friend has a daughter adopted from china. every time the president says ignorant crap like this, he puts her at risk of being bullied and harassed. the family is your constituents",1,0,0.7970054745674133
8020,0,"we cannot defeat covid-19 by giving up. what we can afford to give up are the corrupt gop who are trying to steal our democracy, and do not give a damn about our lives. we do not need losers vote blue on all!",covid-19,"covid-19 we cannot defeat covid-19 by giving up. what we can afford to give up are the corrupt gop who are trying to steal our democracy, and do not give a damn about our lives. we do not need losers vote blue on all!",1,0,0.8540438413619995
8086,1,"awe dammit. i blocked that boot licker before i could see if he was tweeting into his 20 follower abyss about me, so i could continue to wish covid upon him. :downcast_face_with_sweat:",covid-19,"covid-19 awe dammit. i blocked that boot licker before i could see if he was tweeting into his 20 follower abyss about me, so i could continue to wish covid upon him. :downcast_face_with_sweat:",0,1,0.9395768642425537
8115,1,"remember that article in the daily tar heel with the title ""unc has a clusterfuck on its hands""? it seems that ""unc system"" would be more accurate in that headline...",covid-19,"covid-19 remember that article in the daily tar heel with the title ""unc has a clusterfuck on its hands""? it seems that ""unc system"" would be more accurate in that headline...",0,1,0.805432915687561
8116,0,they literally battled it out for the wwe heavyweight racist of the world you bellend.,blm,blm they literally battled it out for the wwe heavyweight racist of the world you bellend.,1,0,2.4051995277404785
8166,0,texas! we so need to get rid of this :clown_face:! if you are not a texas billionaire he could careless about you. john is why texas has had so many unnecessary cases of covid. in john’s eyes we are nothing more than collateral damage! texas needs a real senator! not a trump liar!,covid-19,covid-19 texas! we so need to get rid of this :clown_face:! if you are not a texas billionaire he could careless about you. john is why texas has had so many unnecessary cases of covid. in john’s eyes we are nothing more than collateral damage! texas needs a real senator! not a trump liar!,1,0,0.9676063060760498
8182,1,i do not understand why you all just will not slap these white women,covid-19,covid-19 i do not understand why you all just will not slap these white women,0,1,1.0347723960876465
8188,1,"faster coronavirus, kill kill!",covid-19,"covid-19 faster coronavirus, kill kill!",0,1,2.5669195652008057
8235,1,"the biblical mark of the beast is the digital vaccination and the quantum tattoo with luciferease is one of the many components... you will become unredeemable to god, then satan will have total control over you! do not vaccinate",covid-19,"covid-19 the biblical mark of the beast is the digital vaccination and the quantum tattoo with luciferease is one of the many components... you will become unredeemable to god, then satan will have total control over you! do not vaccinate",0,1,1.674569845199585
8249,1,"indeed, how can you not laugh at dumpster fire don. a man who feels he was acquitted, but with no witnesses, so he then became duma don. but wait, could it be 421,000,000 in foreign debt, now he is huge foreign debt don.",elections2020,"elections2020 indeed, how can you not laugh at dumpster fire don. a man who feels he was acquitted, but with no witnesses, so he then became duma don. but wait, could it be 421,000,000 in foreign debt, now he is huge foreign debt don.",0,1,1.5121926069259644
8253,0,#china is using its economic might to push states and companies around to push their agendas. it is far past time american’s recognized china’s influence on their crap consumer life style picked apart by criminal capitalists who do not like free competitive markets.,covid-19,covid-19 #china is using its economic might to push states and companies around to push their agendas. it is far past time american’s recognized china’s influence on their crap consumer life style picked apart by criminal capitalists who do not like free competitive markets.,1,0,0.952330470085144
8303,1,50-a sounds like a horrible and stupid law. i just called my state assembly member and senator and asked them to repeal it.,blm,blm 50-a sounds like a horrible and stupid law. i just called my state assembly member and senator and asked them to repeal it.,0,1,2.2865519523620605
8310,0,australians you piece of self flagellating prolapsed rectum,blm,blm australians you piece of self flagellating prolapsed rectum,1,0,2.9650261402130127
8320,0,aye man this covid shit real out here stay safe you all family's stay safe :folded_hands: wear a mask stay healthy.,covid-19,covid-19 aye man this covid shit real out here stay safe you all family's stay safe :folded_hands: wear a mask stay healthy.,1,0,0.7829378247261047
8343,1,"your impotus did lie even more than china ,who and anybody else. and his lie continues cover up surface like a covid.",covid-19,"covid-19 your impotus did lie even more than china ,who and anybody else. and his lie continues cover up surface like a covid.",0,1,0.9200373291969299
8346,1,"it is not #blacklivesmatter, it is #thuglivesmatter here. i got no sympathy for whatever law enforcement or the military does to these thugs.",blm,"blm it is not #blacklivesmatter, it is #thuglivesmatter here. i got no sympathy for whatever law enforcement or the military does to these thugs.",0,1,2.200528383255005
8375,0,like you did when you were vice president? :face_with_rolling_eyes: #lyinbiden #bidencrimefamily #socialismkills,elections2020,elections2020 like you did when you were vice president? :face_with_rolling_eyes: #lyinbiden #bidencrimefamily #socialismkills,1,0,0.7400515079498291
8386,0,"it is simple, if you still support #traitortrump after trump’s statement to the white supremacist group proud boys to ""stand back. stand by."" you are a racist! #maga t #trumplandslide2020 #resist #traitorssupporttraitortrump",elections2020,"elections2020 it is simple, if you still support #traitortrump after trump’s statement to the white supremacist group proud boys to ""stand back. stand by."" you are a racist! #maga t #trumplandslide2020 #resist #traitorssupporttraitortrump",1,0,1.5906480550765991
8394,0,life happens and then you are at wrh wrecklessness &rotten arrogance brought this covid upon himself& is a fkg super spreader. i take no pleasure in his or you are illness. i do however take exception 2all those he infected #207kdead,covid-19,covid-19 life happens and then you are at wrh wrecklessness &rotten arrogance brought this covid upon himself& is a fkg super spreader. i take no pleasure in his or you are illness. i do however take exception 2all those he infected #207kdead,1,0,0.8281699419021606
8396,0,it is getting calamitous in florida & gop gov desantis is looking like a subservient amoebalike lily-livered trump puppet for succumbing to tweety's pressure & opening up too soon. desantis plans to shut the beaches for the 4th. why the f not now? today!,covid-19,covid-19 it is getting calamitous in florida & gop gov desantis is looking like a subservient amoebalike lily-livered trump puppet for succumbing to tweety's pressure & opening up too soon. desantis plans to shut the beaches for the 4th. why the f not now? today!,1,0,1.619267225265503
8407,1,under you we will be dead. check this man for doing drugs.,elections2020,elections2020 under you we will be dead. check this man for doing drugs.,0,1,1.4761072397232056
8437,0,"fuck. my great grandma enriqutia got covid. she is 98, but a fighter. this. year. fuckin. sucks.",covid-19,"covid-19 fuck. my great grandma enriqutia got covid. she is 98, but a fighter. this. year. fuckin. sucks.",1,0,3.139817237854004
8457,1,retard:police_car_light:retard:police_car_light:,elections2020,elections2020 retard:police_car_light:retard:police_car_light:,0,1,2.9423398971557617
8485,0,"racism has been awaken by trump; you white supremacy privileged racists! everything going on in america is under his watch! trump is the most corrupt worst president ever! god please get him out of the oval office! trump divided this country, plus caused 225,000+ covid-19 deaths",covid-19,"covid-19 racism has been awaken by trump; you white supremacy privileged racists! everything going on in america is under his watch! trump is the most corrupt worst president ever! god please get him out of the oval office! trump divided this country, plus caused 225,000+ covid-19 deaths",1,0,1.7227052450180054
8528,0,"'fake news' will also also come into play. i wonder what he would do if covid-19 hits home, his home. will he deny or have a press conference to blame it on the democrats. karma is a bitch you know.",covid-19,"covid-19 'fake news' will also also come into play. i wonder what he would do if covid-19 hits home, his home. will he deny or have a press conference to blame it on the democrats. karma is a bitch you know.",1,0,1.4831819534301758
8573,1,they would vote biden only if hate muslims and ban a couple of countries,elections2020,elections2020 they would vote biden only if hate muslims and ban a couple of countries,0,1,2.9288346767425537
8587,1,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: trump is dullard! vote him out!,elections2020,elections2020 :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: trump is dullard! vote him out!,0,1,1.0326159000396729
8594,1,environmental homicide! trump destroys our country during a pandemic hoping no one will notice or care!!,elections2020,elections2020 environmental homicide! trump destroys our country during a pandemic hoping no one will notice or care!!,0,1,1.8745372295379639
8638,0,anyone else think this might be how they reintroduce hydroxychloroquine and finish off the covid-19 bullshit?,covid-19,covid-19 anyone else think this might be how they reintroduce hydroxychloroquine and finish off the covid-19 bullshit?,1,0,1.7164134979248047
8645,1,now trump’s blaming doctors for the number of covid deaths. here is one pissed-off doctor’s response to the monster. #11thhour #votebluetoendthenightmare,covid-19,covid-19 now trump’s blaming doctors for the number of covid deaths. here is one pissed-off doctor’s response to the monster. #11thhour #votebluetoendthenightmare,0,1,0.9918403625488281
8666,1,"let us hope. however, tens of millions of voters still supporting a *leader* who is openly sexist, racist, unable to feel empathy and opposed to the separation of powers, are casting a very dark shadow over this victory.",elections2020,"elections2020 let us hope. however, tens of millions of voters still supporting a *leader* who is openly sexist, racist, unable to feel empathy and opposed to the separation of powers, are casting a very dark shadow over this victory.",0,1,2.005096673965454
8682,1,protect yourselves: do not listen to sociopaths! #wearadamnmask #covid19,covid-19,covid-19 protect yourselves: do not listen to sociopaths! #wearadamnmask #covid19,0,1,1.536393165588379
8684,1,"there is plainly as many white people as there are black people doing the damage and violence around the world in response to the #georgefloyd killing. and it is now to do with mindless anarchy, not even saving black lives anymore",blm,"blm there is plainly as many white people as there are black people doing the damage and violence around the world in response to the #georgefloyd killing. and it is now to do with mindless anarchy, not even saving black lives anymore",0,1,3.039201021194458
8696,0,"wants to bring an end to the pandemic, and save lives and jobs. you on the other hand want to ignore it, let people die and do not give a damn about people losing their jobs or healthcare. you are just an evil man.",elections2020,"elections2020 wants to bring an end to the pandemic, and save lives and jobs. you on the other hand want to ignore it, let people die and do not give a damn about people losing their jobs or healthcare. you are just an evil man.",1,0,0.8534411787986755
8731,1,hell we gave them smallpox and measles why would they ever let us in ever again?,covid-19,covid-19 hell we gave them smallpox and measles why would they ever let us in ever again?,0,1,1.6483759880065918
8743,0,this man is a hero - he is the definition of bravery. not some gun toting yahoos without masks who are protesting for their right to have a beer at a bar.,covid-19,covid-19 this man is a hero - he is the definition of bravery. not some gun toting yahoos without masks who are protesting for their right to have a beer at a bar.,1,0,1.0075894594192505
8746,0,you are corrupt joe,elections2020,elections2020 you are corrupt joe,1,0,0.7279399037361145
8767,0,when behaves like a incoherent 2 year old #joebiden #donaldtrump #uspresidentialdebate2020,elections2020,elections2020 when behaves like a incoherent 2 year old #joebiden #donaldtrump #uspresidentialdebate2020,1,0,1.4148051738739014
