instance_id,offensiveness,cleaned_text,cleaned_domain
4922,0,what in the coronavirus is this??!,covid-19
4924,0,"suspended... racism just temporary suspended, then when we go one to the next horrible thing, it is back to work! suspended! ffs",blm
4925,0,you are a busted flush ..politically prejudiced,blm
4926,1,"#trump on twitter, watching tv or golfing. when does he work? #covid19 us #1: 1.4 million cases 90,000+ deaths 30+ million unemployed #maga #moronsaregoverningamerica #cheeto45 #liarinchief #covididiot #voteforyourlife",covid-19
4928,0,fix & replace the #childprotection system too #2020 #stopabuse & #racism #blacklivesmatter #usa #canada #uk #aus #worldwide #opexposecps #opdeatheaters :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss:,blm
4930,0,>anonymous patch 2008 was 12 years ago you cringelords.,blm
4931,0,for those of you in charge of taking down the statues you are all cowards following that sheepishly pack..,blm
4932,0,11 anti-racist accounts that are worth following: #allyship #blacklivesmatter,blm
4935,0,"turn in, catch these street thugs",blm
4939,0,"joe biden is a hypocrite for attacking trump’s plan to replace obamacare when joe’s running on replacing obamacare with ""bidencare"". clearly joe knows obamacare is a failure except for pre-existing condition coverage. trump plans to keep pec coverage and lower prices! #votetrump",elections2020
4940,0,rap megastar lil wayne slams george floyd protests: stop blaming every cop and making it about race,blm
4942,1,oh jesus fucking christ! c’mon!,blm
4946,0,what the heck is the #hongkongpolice ?:person_facepalming:,blm
4947,0,"this protest is against the racist cops who murder citizens without repercussion, who break the laws they were sworn to protect. if you are a cop who wants change then lay down your gear and walk with us. otherwise you are the threat we are protesting against. #blacklivesmatter",blm
4951,0,"lies! damn, joe. do not you even have an aide to help keep your lies straight? geez... china loves you, though! so, you have at least one friend. china friend =:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing:",elections2020
4952,0,"at li nursing homes, a generation that remembers tv rabbit ears now using facetime and skype to protect themselves from #coronavirus. via",covid-19
4954,0,"if the protests in london have taught me anything today it is that there are way more racist and fascist people living here than i thought, we have a lot of work today if we are to have complete equality for everyone #blacklivesmatter",blm
4955,0,would have george floyd arrested by this way and died under obama’s presidency or its tramp’s presidency behavior ?,blm
4956,1,"fartwell is gross and incompetent, and the media is negligent",covid-19
4961,0,here black people...here is your idol saying rioters are criminals!,blm
4966,1,black canadians?? you mean afro canadian you all are racist wth is thisb,blm
4967,0,anonymous :eye::mouth::eye:,blm
4972,0,delete this omg,blm
4974,0,‘the president is a lunatic’: viewers stunned as ‘utterly shameless’ trump proclaims it is ‘a great day’ for george floyd,blm
4975,0,. has specifically asked that no one should attend marches today to avoid these red-neck white supremacists. any one that is out there in disregard of this request does so at their own peril in my humble opinion. there is a time and place for everything #blacklivesmatter,blm
4976,0,"way to go mitt, thank you! #blacklivesmatter",blm
4978,0,"louder for the folks in the back, please!",blm
4979,0,do you not support the blacks?? #blacklivesmatter #blm,blm
4981,0,if you turn out to be mike pence nobody’s going to like you any more.,blm
4985,0,here is this from a law firm,covid-19
4986,0,"out of respect for today’s memorial service for george floyd in minneapolis at 2 p.m. est, we will not hold a press briefing this afternoon. any updates for today will be released via press release and posted online at and",blm
4988,0,rasict people are the problem in this world. this will never be put to a stop until people come to the conclusion that the color of your skin does not make you any different. you cannot get through their thick fn skulls because they are raised to hate. #blacklivesmatter,blm
4991,0,love this. baby girl will be taken care off.,blm
4993,1,"why is it that when whites shoot up schools and kill children they are arrested peacefully?:neutral_face: racist asssssss go away, tweeting how he is done more for the black community than any president. yet he wants protestors to get 10 years in jail- #trumpout2020",blm
4997,0,why are americans behaving in this manner? this is not my america.,blm
4998,0,mob kills #thenewnormal #blacklivesmatter,blm
4999,0,"i noticed after a week of protests, riots, and instagram post you all took down your black square :eyes:? you all still support #blacklivesmatter ?",blm
5002,0,#anonymous simpsons are at it damn,blm
5005,0,#blackouttuesday #blacklivesmatter do not black out this is what they want. they want to silence people.,blm
5008,1,fuck the trump #blacklivesmatter,blm
5010,0,"new snitch job, with social workers",blm
5014,0,"george floyd the man that threatened to shoot a pregnant woman while holding the gun to her stomach died which sparked global unrest but when black people die at the hands of their ""brothers"" then it is swept under the rug.i think this is a vendetta against whites.",blm
5015,1,you look feeble..:crying_face:,elections2020
5017,1,wow. i mean i know it is trump but that is fucking crass.,blm
5019,0,"donald trump is not a racist. and, he will win the election. moreover, he has nothing to do with what happened in minneapolis. and he has not anything to do with the chinese virus. #trumphasnoplan #trump #unitedstates #sweden #russia #minneapolisriots #black_lives_matter #china",blm
5020,0,nah i am crying. they all dragging for filth right now :loudly_crying_face::loudly_crying_face::loudly_crying_face:,blm
5021,1,koch libertarians are the evil psychopaths destroying our democracy.,blm
5023,0,aye yo white people come get you all kin folf she acting out,blm
5024,0,instead of the hyena’s in there now.,elections2020
5031,0,"ion even know my shooter, he is anonymous :woozy_face:",blm
5037,0,":black_heart::raised_fist_medium_skin_tone: it is what it is! if any of what she said bothers you making you uncomfortable then you have to look yourself in the mirror and ask yourself, ""am i racist!?"" am i that blind to my own ignorance!?"" because the american flag has absolutely nothing to do w the what we are saying",blm
5039,0,:clapping_hands::clapping_hands: young black protesters protect a store from looters. :clapping_hands::clapping_hands: arrest the looters. *not the peaceful protesters*. and justice has to be served for the murder of george floyd.,blm
5040,0,we need to hold these officers accountable. this is ridiculous. her face will never be the same. latoya ratlieff deserves and needs justice. :enraged_face: #latoyaratlieff,blm
5043,0,:headphone: we have done nothing :headphone: #black_lives_matter,blm
5047,0,"say it louder for the trump voters in the back..... smh.. it was white supremacists....they wanted to burn down a black neighborhood, and they did... in multiple cities",blm
5053,0,"ok since you have credibility and nuance, pleade make the case on how you would solve wokeness. i will wait!",elections2020
5056,1,"i actually want to write off your face, you are a fucking bitch",blm
5060,0,why are you allowing a racist sex offender be a host on your platform?!? please retweet and share #blacklivesmatter,blm
5061,0,this is how you know soros and his ilk are behind the movement! anarchy is not going to happen in the usa! we went up against other evil powers and we can do it again!,blm
5062,0,they turned their back on him and booed him :face_with_tears_of_joy::face_with_tears_of_joy::see-no-evil_monkey: how is that shitting on your own nypd to pander to the masses going for ya bill :face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::skull::skull::skull:,blm
5063,0,would not this be the right time for rappers to talk about the use of the n word in music. a lot of white people mumbling the lyrics and thinking it is okay to say nigga. #blacklivesmatter,blm
5064,0,how absurd! he was not doing anything wrong. how can they treat black people like that? this is a reflection of trump's oppressive government. #blacklivesmatter,blm
5067,0,accomplishments... 1- got killed by a bad minneapolis cop. :thinking_face: that is all i got :rolling_on_the_floor_laughing:,blm
5069,0,please do not stop fighting for blm just because it does not appear on your timeline anymore!! we must be anti-racists all the time and push for change... keep signing petitions and donating and educating yourself!! it is not just a trend!! #blacklivesmatter,blm
5070,1,"keep in mind, meghan mccain's batshit husband is a writer for the federalist.",blm
5077,0,"actions speak louder than words!!!! do not talk,... act!!! #blacklivesmatter",blm
5079,0,your socialist team is going to lose..,elections2020
5085,1,shut up and write better columns.,covid-19
5089,0,if ukip is calling you a racist it is time to re-evaluate,blm
5092,0,sen. josh hawley is pushing one of the biggest jobs programs in history,covid-19
5094,0,you all got justice!!!! :smiling_face_with_heart-eyes:,blm
5097,0,i get the pain but dam warn somebody :astonished_face:. made my ass jump:sad_but_relieved_face:. police is in trouble when the world stands up!!! #blacklivesmatter,blm
5099,0,liverpool fans are going to misbehave and likely because a covid 19 spike in the uk :loudly_crying_face:,covid-19
5102,0,david chappelle speaks on the murder of #georgefloyd,blm
5103,0,hint: read aoc's twitter feed...feel really dumb.,blm
5104,0,watch he us exposing your corrupt family!,elections2020
5108,0,you are a fool,elections2020
5110,0,i am beyond angry,blm
5112,0,"today i watched for the 1000th time in my life cops hurt innocent people. they were not protecting us, they tear gased us and shot rubber bullets at us. #blacklivesmatter #jackielaceymustgo #defundthepolice",blm
5113,0,join and special guest on #bringtheheat tomorrow at 4 p.m. pt / 7 p.m. et! register here: #blacklivesmatter #fireallracistcops,blm
5117,0,"for starters, the :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: second, unnamed sources, touché! senior wh advisors, like his covid buddies? those peeps? sure very credible! :face_with_tears_of_joy::face_with_tears_of_joy: third, debunked fake news coming from the offspring of the most fake president in history! okay!",covid-19
5119,0,"trigger warning: guns, violence justin howell got hit in the head by a canister and suffered skull fracture and brain damage as a result.",blm
5120,0,"if you are a student at a suny or cuny school: your institution almost certainly takes advantage of prison labor paying on average 65 cents an hour. when we talk about #blacklivesmatter, it is also about liberating black people from exploitative labor rooted in overpolicing.",blm
5121,0,has anyone one figured out who killed all these black people yet? or do they not really care about #blacklivesmatter,blm
5122,0,the second after they die,covid-19
5123,0,that is who we are !!,covid-19
5126,0,the legend of the year,blm
5127,0,wallahi it is nauseating seeing the hypocrisy of africans who are oppressing fellow black people in their own continent yet feel unabashed to speak on #blacklivesmatter,blm
5128,0,there can be no peace without justice. peace without justice is oppression. #blacklivesmatter #nojusticenopeace #nojusticenopride #sayhername #defundmpd,blm
5131,0,#fredo chris cuomo loses it on live tv after trump campaign spox eviscerates him over covid hypocrisy (video),covid-19
5133,0,"ya know, for a guy who was obama's vp and accuses trump of being racist...",blm
5140,0,the night light! :face_with_tears_of_joy: i just cannot get over how much i like this.,blm
5141,0,"""willing them on"". you are a crazy cat. i am very anti-fascism, very pro the voice of the people, and very pro #blacklivesmatter. sounds like you are pro keep the slave trader statues. probably would not have wanted women to vote either, given the events that led to that.",blm
5144,1,today’s one of those days where i really miss pre-covid life. i miss being able to go out to eat on friday nights. i miss going out and grabbing a drink on saturday’s. i miss going to the movies. fuck you 2020. fuck you.,covid-19
5149,1,just think what would happen if the coronavirus hits san francisco and all the homeless and crap on sidewalks.,covid-19
5150,1,shut the fcuk up steptoe!!,blm
5151,0,hillary clinton put the country and through a 2.5 year sham by falsely framing him with russian collusion to distract from her email scandal. #crookedhillary colluded with,elections2020
5160,0,:crying_face::crying_face::crying_face: be black and proud :black_heart::black_heart::black_heart:,blm
5161,0,the high priest of covid-19 speaks.... bill gates is a direct and present danger to humanity! his father was on planned parenthood... how many millions of black babies have they killed? #blm #blacklivesmatter,blm
5163,1,racist nazi will change only after death,blm
5167,1,the noun is collective. you can lie. you can act like the victim. but your racism ideology is visible now. we have your number. the only true americans are native americans #blacklivesmatter,blm
5168,0,"hey the original photo by had a #blacklivesmatter sign in the background, but you edited it out. any reason why?",blm
5169,1,put more lunatics on you show!! police free!! she must be a career criminal then!! who the hell in their right mind agrees with that?? oh. right!! and,blm
5170,0,please sign this petition to protect our black communities #georgefloyd #justiceforgeorge thank you :red_heart::red_heart::red_heart: #shutdownstem #trollz #strikeforblacklives,blm
5171,0,"all kinds of racism, including religious one, must be banned. against blacks against muslims against jews against kurdishes against polishes against slavs. against gypsies against pakistani against indians against persian against latinos racism must be banned. #blacklivesmatter",blm
5178,0,this is america! #blacklivesmatter,blm
5179,0,why do you all keep trying to suggest that people are not marching/protesting for her?? we are sick of all the murdering of our people! stop trying to divide us! #ados #breyonnataylor #georgefloyd,blm
5180,0,right? these clowns just need to pack it up and head for their bunkers.,elections2020
5181,0,wrong answer! the should be marching with #blacklivesmatter instead of #policeviolence against us. #facistpresident,blm
5183,1,karma is a bitch... would not be protesting if he robbed your pregnant wife sister etc bunch of scumbags,blm
5188,0,"wow! advertises tucson rally for days - about a dozen cars turn out -- across the state over 15,000 turn out to see president trump in bullhead, az after 4 day notice! via",elections2020
5189,0,"seriously though, there may be some points of discussion regarding various statues but this guy killed millions of africans in a mass slaughter. how in god's name was there ever a statue for this mass murderer?? even in his own time they knew that. jeez louise! :confused_face:",blm
5191,0,shenanigans in mpls. everyone pay attention.,blm
5194,0,sid is a bad man.,blm
5195,0,anonymous is now spreading misinformation. they have sided with the deep state!,blm
5198,0,this is not human.,blm
5204,0,"as a museum we have a responsibility to be inclusive and accessible we are committed to anti-racism and equity, and to working harder to make our organisation and collection more representative because #blacklivesmatter #museumsarenotneutral",blm
5212,1,twat!,blm
5214,0,george floyd said he could not breathe: he kept his knee on his neck. his nose started bleeding: he kept his knee on his neck. he stopped moving and an ambulance was called: he kept his knee on his neck. this is barbaric murder. #blacklivesmatter,blm
5215,1,this doctor was fired before he was interviewed.,covid-19
5216,0,"this is disgusting. not clever, when your treating this policeman the same way that chauvin treated george floyd...this is not justice #blm",blm
5219,0,george floyd protests: trudeau's epic pause when asked about trump's response. a well-considered response and a lesson in statesmanship from trudeau #leader,blm
5221,0,they should take away the people of minneapolis right to vote. i mean who the hell votes for this loser and omar?,blm
5224,0,how is this woman an mp? she despises this country and supports violence and anarchy? :backhand_index_pointing_down_light_skin_tone:what do you have to say,blm
5225,0,this gave me chills. the world is watching and standing together. #blacklivesmatter,blm
5226,0,#blacklivesmatter because they do!! no one should be punished just because of the color of their skin. i feel we need to demolish the system and keep showing we are not going to stop until there is real change,blm
5227,1,1500 buildings?? what the fukk!! no way our taxes will pay for left wing riots & failed democrat leadership...,blm
5229,1,minneapolis and chicago- you have to literally be insane to keep voting democratic:,blm
5230,0,"he murdered george floyd. the ""kneeling"" he did was murder.",blm
5231,0,the george floyd insedint happened in the us. george floyd has nothing to do with south africa.,blm
5232,0,"yes, it might have started in minneapolis. yes, it might have started with the murder of one black man, but one black man represents the great chasm that divides america - black and white. i am hearing - i applaud the kneeling on one side and i am through with the nfl on the 2)",blm
5235,0,i think i would be leaving minneapolis to the criminals.,blm
5241,0,"so this guy was no saint! now did george floyd, deserve strangulation? absolutely not!, the perpetrators will see decades in jail. but, you do not throw the baby out with the bathwater! translation, you do not defund any us police department! it is totally insane!",blm
5247,0,you are absolutely delusional if you think this is just about george floyd this is for breonna this is for trayvon this is for tamir this is for ahmaud this is for every single black mother that has to ask herself if their son is coming back home,blm
5251,0,"another example of #antifaterrorists negatively influencing the #blacklivesmatter movement by handing out bricks, it is really unbelievable.. :man_facepalming:",blm
5253,0,so this should be allowed and they should not get punished because of the motive? their motive is not to promote #blacklivesmatter they just wanted to loot.,blm
5254,0,i hope loses and we can get on with values that matter to humanity,elections2020
5255,1,hkpf is shit. no heart. shame on them,blm
5256,0,"#iamantifa and together with the left, the working class, and people of color, we will restore the soul of this nation. #solidarityforever #notmeus #black_lives_matter which side are you on?",blm
5258,0,"""we do not want any favors, we just want your knees off our necks""~the rev. speaks so much truth right now. #blacklivesmatter",blm
5263,0,this is not about george floyd- this is a coordinated attack on western civilization.,blm
5267,0,"hey twitter, do your thing and please share this shit like wildfire #blacklivesmatter #blm :raised_fist_medium_skin_tone::raised_fist_medium-dark_skin_tone::raised_fist_dark_skin_tone:",blm
5268,0,clarification: the account that i am replying to is not the one in the picture so do not send any form of hate towards her. thanks!! #blacklivesmatter #junkterrorbillnow,blm
5270,0,"george floyd death: boston celtics’ vincent poirier joins us protests with nba teammates marcus smart, enes kanter",blm
5271,0,how many genders are there science believer? i thought so. you are just another crooked politician.,elections2020
5272,0,for allll you tone deaf people,blm
5274,0,#blackouttueday #blacklivesmatter :raised_fist_medium-dark_skin_tone::raised_fist_medium_skin_tone::raised_fist_dark_skin_tone: take a stand!!!,blm
5279,1,so a crime george floyd committed in 2007 means he deserves to die 17 years later you sociopath is showing dude please take several fucking seats i garuntee if we over punished you for a transgression you committed 17 years ago you would be bellyaching,blm
5280,0,we need leadership that is not about an agenda of political gain but understanding societal pain and does not stoke fires but ignites passion. this shit is unbearable to witness.. we all need to come together & elect leaders that speak for the people. #blacklivesmatter,blm
5284,0,our nation is on fire and hopefully lawmakers and those in a position to enforce change do so.. enough is enough! let our voices be heard.. #blacklivesmatter,blm
5287,1,3 years in the office & trump still blames obama. he is a child.,covid-19
5289,1,if you are mixed and i can not stress this enough.. hold your white family members accountable. i am hurt. this shit is really sad. #blacklivesmatter #nojusticenopeace,blm
5290,0,incredible.. yet more interference in a sovereign nation. rabble rousing idiot.,blm
5291,0,#blacklivesmatter protest is about to start in bellevue.,blm
5293,0,lee willoughby from peterborough road carshalton is a racist ! #exposeracism #endracism #blacklivesmatter,blm
5294,0,a reminder that minnesota has voted democrat since 1976...........we are a bunch of clout chasers in the number 2 worst fucking state but uhhh were democrats here!!!! we are soooo progressive hehe :smiling_face_with_halo:,blm
5295,0,i will bet they all speak russian like a russian.,blm
5296,0,"let us pretend that those were from when they cleared the park, and not left over from the three days nonstop violent protests that had already been in the park... who gives a shit if they broke up the ""protest"" with tear gas, they were not ""peaceful"" 50 secret service injured.",blm
5297,0,"the comments in this is even worst like my god. ""yea he did not deserve to die but he did a crime 20 years ago"" so...you are saying he does deserve to die. for something he done a long time ago and probably even regretted it...m",blm
5298,0,britain destroyed records of colonial crimes #blacklivesmatter,blm
5299,0,the cops really think they are at war with the residents of minneapolis. i really feel like i am living in another universe where unfortunate events keep popping up like a whack- a-mole.,blm
5303,0,the democrats are funding all these (riots) not protests. wake up people. every city with riots are run by democrats sitting on there hands allowing it to happen,blm
5305,0,you ever hear about this story? he got killed the same way george floyd did,blm
5306,0,be the change you wish to see in the world :globe_showing_Europe-Africa::victory_hand_medium-light_skin_tone: stand up for what you believe in. #blacklivesmatter #justiceforgeorgefloyd #justiceforregis #justiceforbreonnataylor #fuck12,blm
5307,0,more evidence that trump and his ghouls will not protect the vulnerable. he lied. again. #debate2020 #vote2020 #maga is an abomination. fl gov. desantis eases covid-19 nursing home restrictions as state breaks record for new cases #smartnews,covid-19
5308,0,british police is afraid of joggers lmao,blm
5309,0,the amount of lives that are going to be lost because of demonstrations about #georgefloyd due to #covid19 and its spread among the rioters well is it going to be worth it? #mylifemattersmore than yours you #covidiots,blm
5311,1,"""i am not proud i feel this way, i know i need to let it go, but all i can think when look at this major carrying the nuclear football with his tiny ribbon stack is """"boot motherfucker"""" anyone else feel that way too?""",covid-19
5313,1,real nigga alert :police_car_light: :crying_face:,blm
5314,0,breaking: is outing #black_lives_matter as a cult! he is 100% correct!,blm
5316,0,no justice no peace :raised_fist_medium_skin_tone::raised_fist_dark_skin_tone::raised_fist_medium-light_skin_tone::raised_fist_medium-dark_skin_tone:#blacklivesmatter,blm
5317,0,"protests. children being peper sprayed, arrested for speaking their peace. buildings and company’s can be rebuilt, lives and pain can never. #blacklivesmatter",blm
5318,0,"he did not actually...but did say terror group antifa was ""just an idea""...",elections2020
5320,0,it literally mind boggles me that we are #1 in the country for covid cases and you all still do not want to wear masks- and at the very least for other people. you all really selfish as fuck.,covid-19
5322,0,the sheer stupidity amazes me,covid-19
5323,0,justice for george flyod! sign this petition please #blacklivesmatter via,blm
5324,1,yet anitfa are the cowards. fuck you brainwashed conservatives!!!,blm
5325,1,"my kids are being slammed by pro black lives matter on every ap, every streaming network, every cartoon channel, and then there is this bullshit if you have not heard this prepare to be sickened to worship the saint george floyd",blm
5327,0,white people do not buy tickets to anthony joshuas crap fights #blacklivesmatter,blm
5330,0,china wants biden to win more than the democrats do! china wants to own the usa again! go trump :United_States::United_States::United_States:,elections2020
5333,0,sounds an awful lot like a death panel,covid-19
5334,0,let us all fight for our rights!! #junkterrorbillnow #masstestingnowph #black_lives_matter #balikpasada,blm
5335,0,throwing things during a protest is thuggery - show some intelligence.,blm
5337,1,"dude it is not that hard, click the link you fucks",blm
5338,0,"well, i have seen all the abuse demonstrated towards protesters by nypd in many videos. just like the injustice in minneapolis:man_shrugging_medium-dark_skin_tone:. minneapolis is not the only city where there are bad cops and the nydp showed just that, the entire system is fucked. and needs reform periodt:nail_polish_medium-dark_skin_tone:",blm
5342,0,your decades of so called leadership laid down the foundations,elections2020
5343,1,white people,blm
5344,0,"i do not recall seeing anyone ask kanye his opinion, but good for him for doing something right given his recent streak of assholeness.",blm
5346,0,"this type of ideology killed my people, not getting tested for hiv/aids and in return... loosing lives unnecessarily. he is playing with lives. talk to your loved ones who are not voting/voting for him and reason with them. show them facts. show them proof in your words!!",covid-19
5347,0,"powerful, considered and insightful in equal measure - a real leader right there!",blm
5349,0,my god. what is wrong with our world? this is so sickening. the #georgefloydchallenge is why we have to teach our kids about racism and why it is wrong. #blacklivesmatter #georgefloyd #blackouttuesday #blackoutday,blm
5353,0,june 4th nyc protest locations #blacklivesmatter,blm
5355,0,"according to re covid-19 uptick, this is not a dumpster fire, but a dumpster ember. #notmypresident #voteblue",covid-19
5356,0,would george floyd really want all this violence?,blm
5358,0,so kill a man for falling asleep in a drive-thru line at wendy's. de-escalation should be a thing. #policebrutalitypandemic no more snuff videos. #stopkillingus #blacklivesmatter #justiceforrayshardbrooks,blm
5360,0,"so much for a few bad apples. this is rotten, cowardly, unacceptable.",blm
5362,0,"around the globe now, what is happening is the pulling down of statues of former slave dealers, and anything that represents colonialism. nigeria is a product of that evil arrangement of the uk. if #blacklivesmatter , it has become imperative to consider what that arrangement. .",blm
5366,0,because we have homegrown terrorist who is going to lead from,covid-19
5368,0,"#georgefloyd memorial starts soon , take a moment to remember",blm
5369,0,holy shit!!! :face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing:,elections2020
5372,0,when hate is loud. love must be louder. #blacklivesmatter #blm #racisminamerica #love #istandwithyou,blm
5374,0,"this is how it is done america! want to stop looters?! fool proof blueprint, right here! #riot2020 #protests2020 #protests #2a #secondamendment #looters #gerogefloyd #blacklivesmatter",blm
5376,0,i am fuming. #minneapolis,blm
5378,1,fuck you,blm
5380,1,"you do not get to battle with our kids lives, demon.",covid-19
5382,0,i fucking cried watching this,blm
5383,0,such a shame to use your dead son as a pawn!,elections2020
5385,0,"should listen to the people. this is more than george floyd; this is oppression of the working class. 45 million people lost their jobs and healthcare, have no income, no food, and are deeply in debt. you bail out wall street repeatedly. you deliberately sabotage anyone who",blm
5387,0,no officers were charged and his family fights on. i think it is time for uk to get public & angry too. keep it loud america & we might just start to get off our passive complicit arses #shekubayoh #georgefloyd #blacklivesmatter,blm
5397,1,winstonchurchill was a fascist and a racist who was responsible for the deaths of millions under british elite colonial dictatorship. the so called british war hero is an english white supremacist hitler. #georgeflyod #londonprotests #blacklivesmatter,blm
5400,0,this was not some way for you to get some likes for sharing 2 posts and changing your profile picture. this is real. it is happening now and you need to keep talking about it.,blm
5404,1,this is fucked up. you are going to arrest the black people trying to stop the looters?! get the fuck outta here,blm
5405,0,this is ridiculous,blm
5407,0,that is just gangs,blm
5408,0,i guess they should ask #anonymous!,blm
5409,0,stonewall 2 when,blm
5411,0,"avoid godless chatter, because those who indulge in it will become more and more ungodly 2 tim 2:16 antifa is an idea not an organization 2 peter 2:15... cannot name one enforcement group that supports me! #godwins #lawenforcement #prolifevoicesfortrump",elections2020
5413,0,"i am sure they figured if the lefty politicians will not take your sorry ass to jail, they would bring the jailers to you!! have a peaceful night. :face_with_hand_over_mouth::OK_hand_dark_skin_tone: #blacklivesmatter = #blackseparatists",blm
5414,1,#fuckyourfeelings:registered: #s5 #e268: one time for your mind cake ass nigga #instagramdown #earthquake #coronavirus #covid #kennedyagyapong #jaehyun #indiachinaborder #pencelies #indiachinafaceoff #chinaindiafaceoff #blacklivesmatter #rayshardbrooks #georgefloyd #breonnataylor #protests,blm
5417,0,she has never flown it half staff for murdered police or military. what a insult to george floyd and family. kaye brown needs to go. she embarrassing to the people and bias to the working class.,blm
5420,0,karen is going to karen! :woman_facepalming: shame on her. it is no longer enough to claim you are not racist; you must be anti-racist! black lives absolutely matter! :flexed_biceps_dark_skin_tone::flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium_skin_tone:,blm
5421,0,"six new cases of covid-19 (coronavirus) have been confirmed to rensselaer county health department, it was announced tuesday. county now has 202 cases of covid-19. the 6 new cases include death of east greenbush man, county's 9th death from covid-19:",covid-19
5424,0,why do you fear me because of the colour of my skin? why should i suffer because of the colour of my skin? #blacklivesmatter #blackoutuesday,blm
5425,0,"covid 19, russia killing our troops, racism , economic catastrophe, again no reality.",covid-19
5427,1,just shut the fuck up and oppose us so we know who the enemy is. either stop being a pussy or change your evil ways and join history #blacklivesmatter,blm
5434,0,guardians are worse than what they say about the police.,blm
5441,1,biden campaign lies...,covid-19
5442,0,this is insane !!! george floyd's 1st funeral/blm plaza?/california will not be out stupide... via,blm
5446,0,who is the fraudster? the dems and the cia who made up russiagate with its 4 years of propaganda and fake news or the republicans using all tricks to steal as many votes as possible? #elections2020,elections2020
5451,0,i am getting tired of seeing this. i have not heard of one single person that has said george floyd deserved what happened to him. pro life means pro life. does that make sense?,blm
5453,0,"congressional democrats criticized for wearing kente cloth at event honoring george floyd . the hypocrisy of the #corrupt media not calling dems out on this ridiculous ""photo op"" vs when pres trump stood in front of church with a bible shows their bias!!",blm
5454,0,"it is obvious minneapolis' reform efforts have failed big time: for example, the police killings of philando castile, and justine ruszczyk damond. your calling nypd brutal is your opinion and that is fine. we can agree to disagree all day on who is better or worse. take care.",blm
5455,0,"a white policeman hugged a five-year-old black girl during a george floyd protest after she started crying and asked ""are you going to shoot us?""",blm
5456,0,the murder of george floyd is absolutely unacceptable!,blm
5461,1,wanting to watch a killer go free to own the libs.,blm
5462,0,"disgusting behavior is a cop murdering an innocent black men with his knee in his neck for 9 minutes, that is what is disgusting. george floyd was a minister.",blm
5463,0,#blacklivesmatter want the police defunded...,blm
5464,0,you are just a demagogue! the united states has refused to enter into all climate agreements signed by other countries. usa and europe developed by destroying the environment. what morals do americans and europeans have to accuse brazil of being negligent? you hypocrites!,elections2020
5466,1,when it is fashionable eh? fuck off.,blm
5471,0,"so, you let a terrorist group deface more property. americans are sick of the ugly graffiti. it looks like a gang logo. is that the best they can do?",blm
5473,0,the month of may started with how black people are dying from covid to ahmaud arbery’s murder back to covid now to george floyd’s murder next week back to covid the week after back to a police murder somewhere across our oil and water melting pot country.,blm
5480,0,yes he did!! he was a tad angry too.,blm
5484,1,fuuuuuuuuuuuck a #traitor #russianasset #countryoverparty #blacklivesmatter,blm
5485,1,i am glad places owned by whites are being robbed. its just a little something. some money gone. not an entire life. just some cash that they can make up fast. sad that we have to live through this but its time we speak up and end the bullshit of racism. #blacklivesmatter,blm
5486,0,"i can honestly say i have learned more about black history in the past week than in the whole 12 years i was in school and frankly, that is pathetic we need to normalize talking about this and listening to it! #blacklivesmatter",blm
5487,0,"amazing stupidity! when the court case reveals there was a history between these guys possibly toxic - perhaps festering, we will know we razed america to the ground because two criminals clashed and one died! it is possible this was murder in a law enforcement officer’s clothing!",blm
5488,0,they seem nice... #racist #merrick #blacklivesmatter,blm
5493,0,that the looters/rioters are just as bad as the cops that killed george floyd,blm
5495,0,rip george floyd! and watching the funeral is emotional and anyone that does looting in george floyd's name is disrespectful and disgusting!,blm
5496,0,always dig for the truth before believing anything the media says.,blm
5497,0,"the city is not yours to give away you have sold out, commie traitor you did not surrender or walk away, you participated in a coordinated plan to hand over the city to criminal thugs- communist revolutionary derelicts no? then why are you promoting them like publicity agent?",blm
5498,0,coronavirus monday update: mn sees record-high hospitalizations for covid-19.,covid-19
5500,0,good question-we were one of the last productions to not have covid excluded from insurance - and now of course no productions currently going. as they resume in future - the insurance element - will have to find out how we will all handle that. right now co’s flooded w/claims.,covid-19
5502,0,#covid19 advisor gave an interview on russia state tv #rt ... that is inapropriate and any advisor of would be immediately fired! cc,covid-19
5503,0,"#georgefloyd police officer derek chauvin has been arrested days after george floyd’s fatal arrest a little late … ok.. a lot late … but still, better late than never",blm
5504,0,yeass,blm
5508,0,polynesian culture is so dope,blm
