instance_id,offensiveness,cleaned_text,cleaned_domain
1244,0,"agree, the democratic process should have been followed. i support #blacklivesmatter but mob rule is not the way. dangerous precedent is being set.",blm
1245,0,i love my governor :red_heart: #cuomobriefing #cuomo he has done this shit before!! he gives good information and good ideas .. trump could learn from people if he was willing!,blm
1246,0,does jesus count as ppe?,covid-19
1247,0,"that would be more of a threat if you guys actually voted. people who use the un climate change reports to advance ""solutions"" that ignore the un's chief recommendations are both deceitful and stupid.",elections2020
1248,0,kissing ass again he was totally on biden side never interrupted by he interrupted trump on the time going to make you some more but,elections2020
1249,1,so is jizz so i guess i commit a mass murder every time i cum...,elections2020
1250,1,"does this black life matter to blm? does al sharpton care about this black life lost? sharpton does not care because it does not promote his hatred agenda. he cannot make money off of this lost black life. black america, look at sharpton is doing to you, you mean nothing to him",blm
1251,1,joe biden is a gd disaster. back to the basement now with joe. #youaintblack,blm
1252,0,"they already pissed of anonymous, if they did that things could get far worse",blm
1253,1,bring in military . time this scum learned a lesson. we will not put up with this shit.our country is in enough economic trouble as it is without them ruining things even more. george floyd has nothing to do with us. scumbags. show them who is boss. will not.,blm
1254,0,scott atlas ought to have his medical license revoked for his lies about covid19 and masks. #inners,covid-19
1255,0,and you will be neutered by the senate and nothing will change. you guys are a mess down there. what is really scary? go online and try to buy guns and ammo in the us. that is some scary reality.,elections2020
1256,1,gym jordan is a dangerous lunatic who cares nothing for the needs of his constituents. he has to go.,elections2020
1257,1,you have been a crime family for 30 years! you have the character of a mob boss! bye bye joe...,elections2020
1258,0,#blacklivesmatter and i tag everyone,blm
1259,1,oh joe biden the debate yesterday was of two retarded kids debating what the fuck make you think you are going to win if you think trump is worse look again in the mirror you even a bigger joke then donald trump,elections2020
1260,0,do i believe more people voted for joe biden than any president in history? no not really. do i think more people voted against trump than any president in history? oh fuck yeah i do so it honestly checks out seeing that they are the same thing this election.,elections2020
1261,0,absolutely the truth! joe biden has been a complete disaster as a usa politician!,blm
1262,0,preach!! joe,elections2020
1263,0,"""masks are gross (and there is no scientific """"fauci-standard"""" study that shows they work to stop the spread of #coronavirus). via",covid-19
1264,0,these people below are not terrorists,blm
1265,1,you seem to give a shit so could you check your friend heather for posting that wack ass george floyd interpretative dance on tiktok?!? i do not know maybe she will listen to you,blm
1266,1,florida cannot count votes and covid cases apparently...this is so fucked :man_facepalming:,covid-19
1267,0,you really are pathetic. our government is complicit in concealing this to the world and you are proud? no wonder #bougainville voted 99.99% for independence.. people like you lead a corrupt & complicit govt. it is no wonder no statement about #blacklivesmatter .. we are complicit,blm
1268,0,"trump calls us postal service 'a joke,' says it needs to raise rates via",covid-19
1269,0,"polish girl stirring speech trojan horse muslim ""refugee"" invaders poles support #trump's immigration policy #maga",elections2020
1270,0,"just like your lies joe we, the american people have been lied to about the numbers of cases... but guess what just like your lies are being exposed daily so are the true numbers...",covid-19
1271,0,":backhand_index_pointing_down_dark_skin_tone: he is right. stop handwringing over the slogan and do the work. boston, la, new york, chicago has started the conversation. minneapolis is blowing up the whole damn thing. even in cities like okc, the movement is gaining steam. let us focus on the work, not semantics!",blm
1272,0,#redswarm #trump2020 #maga amy coney barrett to supreme court and (liberals freak out comp),elections2020
1273,1,the moral of the story? during this zombie apocalypse stay the fuck home! #coronavirus,covid-19
1274,0,you go joe. expose her ignorance.,covid-19
1275,1,yo blackitty blacks check marks defund the police is a stupid as fuck slogan. it scares white people. we need white people. use #reformthepolice or #justiceinpolicing instead. #blacklivesmatter,blm
1276,0,"how dare you. we stayed in lockdown, obeyed government advice. you and the protesters will be responsible for any second covid19. you must think we are all morons, well we are not.",blm
1277,0,yikes!,elections2020
1278,1,""" explain to us why daddy said we have a cure for aids... explain the bat-shit """"logic"""" that fewer covid tests will result in fewer cases reported.""",covid-19
1279,0,trump bout to lose and i owe the homie $100 fuck you and i am back to gambling on sports,elections2020
1280,0,another great moment. he killed 15 million africans. and he never paid for his crimes.,blm
1281,0,#trump2020landslidevictory #quidprojoe #wiredjoe #donothingdems can only try to win by #cheating #lying and #stealing,elections2020
1282,0,when will the 'news' report this? #democrats killing with covid... killing george.. killing america? when #gavinnewsom willfully & knowingly..,covid-19
1283,0,joe biden has ears on his wrist now :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,elections2020
1284,0,"racism is like fascism and homophobia: you fight against it, or you are part of it. #blacklivesmatter",blm
1285,0,"yes these stupid statues represent not just the people who vomited crime against humanity but the concept of slavery, theft and suffering of many #african, #nativeamerican and other people of color #blacklivesmatter if it was up to me i would erase them from history altogether!",blm
1286,1,"this was in maryland, share this shit until somebody recognizes this scumbag",blm
1287,0,this is unacceptable. when are we going to get in front of this mess and eliminate this virus. have to have to have early treatment. we learned this from hiv?? correct??,covid-19
1288,1,oh no! #sxsw is cancelled? when else will rich white millennials have a chance to smoke weed and obsess over the superficial nonsense that makes up the entirety of hipster culture.,covid-19
1289,0,"i would not waste my time with that rubbish jesse. it is a political agenda on the back of an african american killing on the other side of the world, last time i checked george floyd was not an indigenous australian.",blm
1290,0,muslim patrols coming your way that is how they are going to do it guaranteed #treason,blm
1291,0,ridicule!,blm
1292,0,"if they plan to delay your biden bus again, the smart thing to do is deploy several buses and have biden in an unmarked vehicle so these bananas will stop the wrong bus. how low do you have to go to plan this kind of tactic? vote blue for a positive change!",elections2020
1293,0,"this vicious racist attack on fmr first lady michelle obama is disgusting. jon miller is a racist, tell everyone. #elections2020 #bidenharris2020 #blm #blacklivesmatter",elections2020
1294,1,"oh, shut up about ""justice for george floyd"". he was a violent felon with many victims. he was a drug abuser with serious heart issues. the legitimate autopsy proved he was not ""choked"". stop canonizing him.... he died how he lived.... a thug.",blm
1295,0,holly crap!!,elections2020
1296,0,"the absurdity is that trump has an excuse, but he cannot blame the covid because he has to deny it.",covid-19
1297,0,"in other words, he is saying go to war against #realamericans of which he is not.",blm
1298,1,"yerrr, i do not know if you all realize this or not but... it is still fuck racists it is still fuck 12 it is still fuck abusers it is still fuck homophobia it is still #blacklivesmatter get back to speaking the fuck up do not be pussy now, this shit’s far from over",blm
1299,0,"without a real coronavirus vaccine, herd immunity is our only hope",covid-19
1300,0,this why i say its time for athletes to sit out. them racist owners only care to profit off them,blm
1301,0,all of them could die and he would not change a thing.,covid-19
1302,1,"amazon and jewson builder’s merchant report #kneeling mats and bricks :brick: being sold out in the #london area! the #metpolice deny ordering job lot. a met spokesperson said ""what dick would do that?"" #lockdownlessons #hydeparkprotest #blacklivesmatter",blm
1303,0,scam steve just a scam on the american people,elections2020
1304,1,dumbass cannot even spell mental yet has the audacity to try and call someome else stupid. you are a joke,elections2020
1305,1,"i think it should be legal to assassinate him for this. not that anyone should do it, but if they were to do so i do not think it should be considered a crime.",covid-19
1306,0,so biden is looking increasingly likely to become the next president of the united states. this election has shown that far-right bigotry & racism veiled as populism will never truly win & leave nothing but hatred & economic ruin when its defeated. #election2020 #elections2020,elections2020
1307,1,"and i am not one to take this lightly or think it should apply everywhere but some police depts are so fucked up that the only way to fix it is to start with something new, clean and for the people. #blacklivesmatter #defundthepolice",blm
1308,0,he was banned before covid,covid-19
1309,0,#votebiden2020 please people!!! vote for biden!,elections2020
1310,1,stupidity is at an all time high in the gop!!,elections2020
1311,1,i want the truth and the whole truth. people must use their minds & not their emotions like godless socialist dems tell them 2 do so they can enslave us & rule over us as dictators taking r lives/r money & r children. my opinion.,blm
1312,0,really? because innocent black people die constantly to police... children... explain that?,elections2020
1313,1,donald trump is full of it.,covid-19
1314,0,watch you fake dossier turn into covid19 asspaper:,covid-19
1315,0,so the executive branch is blaming the legislative branch for this virus spread at trump's white house event??,covid-19
1316,0,yes something we all want answers to :enraged_face::backhand_index_pointing_down:,covid-19
1317,0,will take more than an oath for that man.,elections2020
1318,0,are you taking the piss,blm
1319,1,biden should have beaten that bully to shit for insulting beau.,elections2020
1320,0,lol so was mark wahlberg but you do not seem to condemn him for his past. he is actually committed hate crimes. all you need to say is that george floyd did not deserve to die. period. stfu with everything else.,blm
1321,0,and i heard they put out a statement that he supposedly tripped and fell down. man what!!!!! do not make no damn sense people. do not matter what color your skin is if you are not angry seeing this you are part of the problem too!,blm
1322,0,no dude! the dems cheated!,elections2020
1323,0,"who are these people and look at how mercilessly they swarm and beat this man without weapons, unless you count the skateboard he gets bashed with repeatedly toward the end.",elections2020
1324,0,"coronavirus made me cheat on my lash girl, hair girl, and nail girl. i am sorry:pleading_face::pleading_face::pleading_face::pleading_face:",covid-19
1325,0,i think this is spot on. bullies hate to be laughed at. #dumpsterfiredebate,elections2020
1326,1,"in days ending in y news, conniption shitpost is at it again. no better way to shore up support for than having that publicity hound piping up.",blm
1327,0,millions in need of a #coronavirus #stimuluscheck and the #democrats are focusing on this so they can rig #election2020 with their #mailinballotfraud!? they are nuts. #democratsdontcare #democratsarecorrupt #democratsaredestroyingamerica,covid-19
1328,0,let this dude put a hand near my daughters ...,blm
1329,0,"its going to be exactly the same scene we see any time an athlete speaks out about anything. ""stick to sports, you liberal hack!"" well, if thinking george floyd should still be alive makes me liberal, then sure, but this is not a hot take.",blm
1330,1,"you are just horrible! may god have mercy on your soul! #corruptbiden #laptopfromhell oh yeah, philadelphia looks pretty good by the way! #loser!!!",elections2020
1331,1,yes she is the only one laughing! #horsemouth #fraud,elections2020
1332,0,are you smoking again? you lie too much. stop it uncle joe. it is embarrassing.,elections2020
1333,1,"he bases it on not having the first fscking clue and being too damn lazy to research it. there is nothing equivalent between those two treatments,",covid-19
1334,0,"i really appreciate your support, sweetheart but we are all about love & kindness here. i do not want people attacking pls. no love lost for chrissy: yes, it hurts because she is someone i have looked up to so fucking long and it is devastating. but i have bigger fish to fry.",blm
1335,0,"i voted in indiana so yeah, my vote counts and i have never been so excited to vote. every single vote counts, guys. do not think it does not. the man is a horrible human. vote. him. out!",elections2020
1336,1,""" there was no """"night and day"""" on covid. biden completely plagiarized trump's response to covid since the beginning. calling him a xenophobic when he closed borders to contain the virus and biden over here like """"just wear a mask mur mur mur"""" like uh? we are?""",covid-19
1337,1,arizona is mine bitch! :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::oncoming_fist::middle_finger: #maga #kag #4moreyears #trump2020,elections2020
1338,0,"as we watch some of the appalling coverage by mainstream, ie white media, on the murder of george floyd and the resulting uprising against police brutality in amerikkka we need to remember why this media coverage is…",blm
1339,0,"he executed a white supremacist last year and declared the kkk a terrorist organization. no other president has done so in over 17 years.if there is something wrong w usa look , in politics for ~20% of time we have been a country. please read something besides #twitter",elections2020
1340,0,"jesus christ, this is yet another reason why north dakota is the superior dakota and we suck much of the time too, but at least we do not put the flag of treasonous traitors on police uniform badges.....",blm
1341,0,"liar, liar pants suit on fire",elections2020
1342,0,damn george smh,blm
1343,0,"impending disaster looming. :check_mark_button:cold. considered. deliberate. planned. coronacide! genocidal mass murder? thrown out ""like a dog"". laughingstock. :check_mark_button:",elections2020
1344,0,eric maybe #georgeflyod does too?,blm
1345,0,covid-19 confessional: employees working from home share their dirty little secrets,covid-19
1346,0,how is the murder of a 17yo justified? wtf,blm
1347,1,"using fear & violence to prevent people from voting, intimidate candidates and/or remove elected officials from office is literally the opposite of patriotism & defense of freedom/democracy. #maga are not patriots, they are terrorist.",elections2020
1348,0,"psa to college students: faculty and staff are as aggravated with covid screening procedures as you are. please be kind as we try to get you safely on campus. especially since you are in your climate controlled vehicle, while we stand in 90° heat for hours. :victory_hand_light_skin_tone:",covid-19
1349,1,i am not a liberal. but you are inbred :face_with_tears_of_joy:,elections2020
1350,0,"ah, mike!!! i sold my soybean farm in indiana--what a mess trump made of it all. you know this!",elections2020
1351,0,"dude c’mon, we are still battling covid19... let us deal with one pandemic before another. :loudly_crying_face:",covid-19
1352,0,"glad to see close contact, hugging, and no masks for the most part! i will be dammed if i will be forced to wear one, after seeing this.",blm
1353,0,he had his knee on george floyd neck for 8 mins & 46 seconds. floyd was unresponsive for 2 mins 53 seconds. #deathpenalty,blm
1354,0,the disgraceful #chriswallacethehack allowed to disrespect the president on numerous occasions. #wallaceisajoke,elections2020
1355,1,are you a christian for trump? that is some funny shit. i got to add that to my list of things you would never expect to see: 1. parents for pedophiles 2. casey anthony day care centers 3. black people for slavery 4. jewish people for nazis 5. christians for trump (just added),elections2020
1356,1,"i refuse to be friends with people that hate minorities. no to the kkk, no to white supremacists, no to neo nazis. all of you can fuck off! #blacklivesmatter",blm
1357,0,"you are asking too much from a career politician, unfortunately",elections2020
1358,0,class!! #blacklivesmatter,blm
1359,0,fact is is a liar.,elections2020
1360,0,who is then? name a black political figure who actually wants equality rather than segregation:,elections2020
1361,0,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:this is a non statement of nothingness.,elections2020
1362,0,"overheard at the restaurant: ""i am pissed off that my western square dancing class is canceled because of coronavirus."" :face_with_tears_of_joy:",covid-19
1363,0,ohmygod this is insane,blm
1364,1,"if you vote for biden, this is what you are voting for. democrats encourage and applaud rioters and looters as some sort of freedom fighters. there is absolutely nothing virtuous about this at all. vote trump!! #maga",elections2020
1365,0,"the point was they are not white supremacists. of course they support trump, your point?",elections2020
1366,1,may covid 19 reduce the numbers in your terroristic members as they destroy our cities and businesses.,covid-19
1367,0,want to know how i know that is a lie? anonymous has no leaders to make deals with anybody.,blm
1368,0,"""more media hysteria about """"rise in cases"""" in massachusetts. except the data shows it going down! press is going to start getting sued. you are creating great fear & panic for no reason. this is fearmongering not reporting. #covidiots",covid-19
1369,0,okay but there is not enough people talking about this!!! it is fucking amazing what he is doing and it is being soooo slept on!!!!,covid-19
1370,1,"is that really what you took away from your clown of a presidents debate, that is all you have got? no more alternative facts to support your compulsive lying, narcissistic, pos? i am very disappointed.",elections2020
1371,0,no matter how trump condemns them the media changes the narrative. he is not a racist.,elections2020
1372,0,#trump2020 #maga #bidenearpiece :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: #bidencrimefamily your choice #trump2020landslidevictory,elections2020
1373,1,how the hell could maintain focus with an #orangeassbaboon yelling in his ear every time he got two words into a response? christie you are just another #trumpbootlicker,elections2020
1374,0,why would anyone even vote for trump ever #elections2020,elections2020
1375,1,"you are an idiot, corp will raise prices and middle class will pay more for evrything!!!! why cannot you hovt. jackasses understand?",elections2020
1376,1,"ion care about credit scores, jobs, nothing after this covid shit. white saw an opportunity for black genocide and took it. i am blacking out. i am done. joe and kamala be prepared because this are not donald trump. this is white people.",covid-19
1377,1,i passed them on my way home and honestly the coolest fucking thing,blm
1378,1,"are they going after our president, rather than the democrats that ran minneapolis and failed to prosecute the police office before he killed george floyd? that is so dumb, this is just a bunch of punks that need a boot up their a** they do not stand for a damn thing! f* them!",blm
1379,1,"please make shut up, man a bumper sticker",elections2020
1380,0,"hey juan, your just downplayed violence in our cities. the very thing you condemn trump for doing with covid. #thefive #hipocracy",covid-19
1381,0,so stupid lmfao,blm
1382,1,"not me, rod. i would rather inject the socialists in the anus with whatever & see how that works out!!!",covid-19
1383,0,joe biden just cannot quit lying!!! :woman_facepalming: so where did you really go to school??!! :thinking_face: #maga #kag #trump2020 :United_States:,elections2020
1384,0,. reporter flames pence for trump campaign's covid-19 safety hypocrisy huffpost #covidhoax #covid19,covid-19
1385,0,lol. :rolling_on_the_floor_laughing: does anyone really need to check a vaccine expert's reaction when president trump suggests injecting disinfectant into the body?! british bleach manufacturers domestos immediately issued a warning not to try it. america ... please do not elect this guy again! #bleachgate,covid-19
1386,0,stop the lies are you blind,elections2020
1387,1,he is too much of a coward to do that,elections2020
1388,1,lies! you are so full of :pile_of_poo:!!,elections2020
1389,0,this article is crazy. this covid-19 stuff is really wild.,covid-19
1390,0,"you vote racists into office. #historyofthedemocratparty #youhavebeenfooled stop letting dems lie to get your vote. have not you learned by now they always turn their backs on you once elected? minneapolis: dem governor, dem mayor, dem council, and changed nothing.",blm
1391,0,cackle them to death.,elections2020
1392,0,"you all really do not understand the term ""karen"" :face_with_tears_of_joy: this is an actual crime worth reporting",covid-19
1393,0,"honestly, , you are fucking amazing. all we need is more love before hate and principal before party...and sometimes even family. thank you. for real. :blue_heart:",elections2020
1394,1,i am about to go to sleep but before i do i just want to say #blacklivesmatter and fuck trump. k goodnight. :two_hearts:,blm
1395,0,"he should have watched the 2012 debate in preparation. this is exactly how biden trampled paul ryan. dismissive smiles and laughter. i mean, yeah, not like trump would do 5 minutes of preparation for anything besides his hair, but still ...",elections2020
1396,0,"i live in oregon. antifa is real, not just an ideology. shame on",elections2020
1397,0,truth matters? lies. plausible deniability. biden supporters are clueless :nauseated_face::face_vomiting:,elections2020
1398,1,"during the early 2016 election :United_States: the radical leftist democrats were saying trump is not presidential, last night debate calling the president of the united states a #clown #shutupman #racist is that presidential?",elections2020
1399,1,uh.... what the fuck,blm
1400,0,you are criminals!!!,elections2020
1401,0,blame it on covid,covid-19
1402,0,joe biden at 248. finish him my boy,elections2020
1403,1,niggas go to one race or one festival then talk about how homesick they are because covid holding them back. shut the fuck up :face_with_tears_of_joy:,covid-19
1404,0,this maniac has exactly zero grasp of reality.,blm
1405,1,we got our little asses out there and mailed in our ballots like good little kids. of course more people showed up in their trucks. that is what he told them to do.,elections2020
1406,1,appropriate. liberals are clowns. #maga,elections2020
1407,1,you are a disgraceful criminal.,covid-19
1408,1,"plz read the book ""the delectable negro"", how whites were engaged in the practice of eating their slaves during slavery. #blm #blackwomen #blacklivesmatter:raised_fist_medium-dark_skin_tone: #sandrabland #justiceforgeorgefloyd #tamirrice #protest…",blm
1409,0,trump supporter :face_with_rolling_eyes:,elections2020
1410,0,"#blacktwitter #racism #icantbreathe #black_lives_matter #stopkillingus #dearwhitepeople say their names:george floyd, trayvon martin, breonna taylor, ahmaud arbery, tamir rice, oscar grant, eric garner, philando castile,samuel dobose, sandra bland, walter scott,terrence crucher",blm
1411,1,"a lot of american citizens are unified and taking care of each other through this as well, with no help from your stupid ass, and your husbands idiocy making everything worse.",blm
1412,0,i have not seen one tweet or news article about this before spread it like wildfire,blm
1413,1,"this paper was designed to scare weak-minded fools such as yourself in believing that the coronavirus was worse than it actually is. why do you think the headline read 30, 000 new cases and not x amount of deaths. because 30,000 sounds scary.",elections2020
1414,1,"the polls were a fucking joke, let us just agree on that. embarrassing. #elections2020",elections2020
1415,0,it is a mitigating factor for a manslaughter charge. why was not #georgefloyd in self isolation?,blm
1416,0,recycled tweets are the best this pathetic campaign can do now. what a bunch of ......,elections2020
1417,1,your family are crooks,elections2020
1418,1,make dc a state so their pd is not obligated have to listen to jackass leaders like this ever again (among many other obvious reasons).,blm
1419,0,that is so ridiculous everything in bidens plan for covid is already being done except close the country,covid-19
1420,1,this is what morons here in pa believe,elections2020
1421,0,at this point there are no more racist dog whistles in maga land. they are all tornado sirens.,blm
1422,1,rat face f’r fauci! lock his ass up for lying & causing panic!,covid-19
1423,1,when the pope knows better than the fool in the white house.,covid-19
1424,0,your ridiculous have you apologize for not telling the american people the truth about covid,covid-19
1425,0,"at we used data to look at police violence through a new lens. our goal was to bring new facts into the conversation. we hoped it would help, but these cases remain sadly commonplace. the death of #georgefloyd shows we have more work to do.",blm
1426,0,sb 189 sneakily crept out of committee and voted on a day early. it strips local governments of $200m in covid relief funding. keep killing the little guy because you are scared to make real decisions. we will remember that voting roster. #lalege,covid-19
1427,0,i see you are still avoiding everything i said and can only resort to insults from behind an anonymous account. bravo.,blm
1428,1,how you know cuomo is full of crap when it comes to covid restrictions. he is completely silent about thousands protesting today but goes ape shit when people want a meal/drink.,blm
1429,1,so let me get this straight. george floyd died because of a counterfeit $20 bill which he probably did not even know he had and this guy ran over and killed a protester and he is not even in handcuffs?? you seriously cannot make this shit up.,blm
1430,0,your ignorance is very clear,covid-19
1431,0,let me call a therapist right now because the way i want to scream,blm
1432,0,no. they will destroy everything first,blm
1433,0,minneapolis police should go on strike to rase awareness of liberal hypocrisy.,blm
1434,0,"because for 10 months now, we have been lied to about covid!",covid-19
1435,1,how many more george floyd will die under white domination! sad!,blm
1436,0,we are not done here.......mayor jacob frey: justice for george floyd via,blm
1437,0,wow... and that is how communism started.,blm
1438,0,"this is outrageous intimidation. if the only way the republicans can win is threats and cheating, it is beyond pathetic. stay safe and #turntexasblue2020",elections2020
1439,0,horrifying!,elections2020
1440,0,advance congratulations sir for your coming victory.,elections2020
1441,1,wrong trump is a better leader then you. trump is smarter than you joe biden. trump is not being paid off by russia china like you are joe biden. trump do not molest children like you do chester biden and your son who has child porn on his laptop. trump 2020,elections2020
1442,1,why are not these criminals arrested and charged? trump supporters are as dangerous and juvenile as the president.,elections2020
1443,0,"apparently twitter is trying to delete this. nahhhh if this gets taken down, i will put it back up #anonymous f*ck trump",blm
1444,0,affluent white communities rise up!,blm
1445,1,"have you read drumps health care plan????? drumo will keep you safe??? being putin's lap dog does not make me feel safe; calling out the proud boys did not, qanon followers sure does not. rambling on incoherently, mumbling words, eye rolls ... sick, embarrassing, rude idiot.",elections2020
1446,0,did that cop go home and hug his children?,blm
1447,1,nope this is what texas thinks of you .. ho,elections2020
1448,1,i fully understands why kanye writers and records in wisconsin.. wyoming .. wherever the fuck he at you just need to get away from it all at times i am gone tomorrow. fuck covid,covid-19
1449,0,"key word is ""we"", meaning democrats. you and your ilk have definitely shown the world that you are divisive and violent and weak. which is why i voted trump! :United_States:",elections2020
1450,1,defund the police and dynamite the shit out of stone mountain,blm
1451,0,is he sick? oh no evil,covid-19
1452,0,"i hate covid-19. i still have not met my bby niece after almost a month & i am not upset because its for her safety & that means the absolute most to me. but i just know when i hold her & look into her eyes, i am going to ball my eyes out. i just cannot wait. :pleading_face::two_hearts:",covid-19
1453,0,"how is it a lie? do you watch the news? minneapolis council full of gop now? nope, it is democrats. heard of the chaz?",blm
1454,1,fuck big tech and,elections2020
1455,0,"today would have been breonna taylor's 27th birthday if she had not been murdered in her bed by the ""thin blue line"". #sayhername #birthdayforbreonna #blacklivesmatter #alllivesmatter…",blm
1456,1,you have no idea how bad and inept trump is if you do not live here. he is a want to be dictator who is like a child. he wishes to put his political enemies in jail while he himself is the one committing crimes. his handling of the covid-19 crisis has been disastrous.,covid-19
1457,0,"when you go into the voting booth, or sign your name to your absentee ballot, say a name of one of the 240,000 americans died of covid-19 whose mouths trump shut forever. do what they can no longer do, #vote ! #voteouttrumpshate #votebidenharris2020 #blacklivesmatter #voteearly",covid-19
1458,1,but you can white lady?? stfu!,blm
1459,1,"#liberalismisamentaldisorder #maskoff #maskup virtue signaling liberals at their best if you think a cloth mask is going to save you, you are an idiot i am sorry #covid19 #covid #liberalhypocrisy #mybodymychoice #democratstheenemywithin",covid-19
1460,1,"screw that. does not matter what was left him, regardless of how overly above adequate it was. drumpf is 1207 days into his administration. 83 effing percent. he is incompetent and this is bullshit race bait.",covid-19
1461,0,2 white men candidates you #lowlifesloseagain,elections2020
1462,0,no surprise this chump does not like dogs.,elections2020
1463,0,wear a mask dammit. it is not to much to ask to protect our fellow citizens,covid-19
1464,0,end their inept response maybe ! giving up trying to do anything about it probably - zero grasp on reality 100% - how anyone can still have any shred of confidence or trust in these liars is beyond me ! wake up people and vote these clowns out of office.,elections2020
1465,0,you sir are a sell out and a criminal.,elections2020
1466,0,this was not hidden anybody with a phone and a brain saw this like 9 days ago.. #blacklivesmatter,blm
1467,1,remove all copaganda and fuck paw patrol ‘cops’ and ‘live pd’ removed from tv schedules,blm
1468,0,i know these are the votes we are all really concerned about. kanye 2024? why the hell not. #elections2020 #electionnight,elections2020
1469,1,"amazon is hard to get around especially w covid. so do not get too uppity. the minute we can get out from under this layer of leftist's bullshit, we will start removing companies that no longer fit america.",covid-19
1470,0,fantastic. i did my part. voted and 2 democratic candidates running for senate in ga and,elections2020
1471,0,this tweet better not give you covid,covid-19
1472,1,"227,000 dead and more coming, yahoo, president pussygrabber!",elections2020
1473,0,"#trumpresignnow, #bantrumpfromtwitter #suspendtrumpstwitter #weneedapresident #black_lives_matter please stop this...",blm
1474,0,what you all think was really going down :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::eyes::face_screaming_in_fear: #tiktok #coronavirus,covid-19
1475,0,omg you have spent millions on the liberal campaigns i think you can afford a lawyer you worthless leaders,elections2020
1476,1,"if everyone stood up and said neither is good enough, then what would happen. notice what you are saying here....we have no choice!! you take what they give you. for the people my ass! we have two stupid shits to choose from? why??!",elections2020
1477,0,it is not political or patriotic - it is simply the #laptopfromhell !!! #bidencrimefamily #bidencrimefamilyexposed #bidenharris2020 #bidenharristosaveamerica #bidenharris2020landslide,elections2020
1478,1,#blacklivesmatter #brennpunktrassismus by the way #alllivesmattter is a joke.,blm
1479,1,"this is what liberals are...vile, discussing, vulgar, shallow, petty, hypocritical and losing.",covid-19
1480,0,"i love this. looking forward to seeing dogs back in the wh with a decent person running america, not a corrupt businessman who does not like dogs or animals in general.",elections2020
1481,0,are you that dumb? i guess you are if you thik that..... or a radical lefty...might be both actually....,elections2020
1482,0,he better be found guilty & sentenced to the fullest degree! we all saw what happened!!,blm
1483,0,criminal george floyd has had more funerals than anyone this year!,blm
1484,1,truly the dumbest people run our country right now,covid-19
1485,0,people are starving because of trump and the nazi party. take a break.,elections2020
1486,0,"proud boys members are of white, hispanic & asian members; hardly white supremacists. antifa may be an ideology, but it is one with defined groups & sophisticated means of communicating and coordinating their violent protests that definitely demonstrates a structured organization",elections2020
1487,1,"you cannot seriously call anyone an incompetent crook while you support the incompetent crook. is a liar, an idiot, a failure and con-man. end. of. story. reply all you want. i am over your trolling. bye felicia.",elections2020
1488,0,"really. they call you a journalist. proud boys leader is half african american. they have a hawaiian native, hispanics, asians, and yes even a few caucasians. antifa are more white supremacists that proud boys. you are fact check is horrible.",elections2020
1489,0,"she looks possessed, why is she standing like that and making weird faces?! it is like the demon wants to come out of her but it is stuck",blm
1490,0,michelle obama?i cannot say it!,covid-19
1491,0,you were just as bad as he was. it was disgraceful on both your parts.,elections2020
1492,0,watch this,covid-19
1493,1,this is in the pantheon of big dick energy performances,blm
1494,0,hi and this account has racist and xenophobes tweets using false information to discriminate people. we hope you can resolve this and suspend the account as soon as possible. thank you,covid-19
1495,1,hope so. but trump and republicans are emboldened. do not know how we count yet that bullshit.,elections2020
1496,0,what a freaking moron! this makes about as much sense as you forcing coronavirus patients into nursing homes (where the most vulnerable population lives)! you are a jackass! #killercuomo #voteredtosaveamerica #trump2020,covid-19
1497,0,"⁦ janitors, bus drivers on returning to schools: damned if they do, damned if they do not",covid-19
1498,0,can we just for once not agree to disagree #blacklivesmatter,blm
1499,0,"peesh, the only thing trump fights for is to hide his taxes and to try and hold melania’s hand.",elections2020
1500,0,went to the in nebo and no employees had masks. guess news of the order has not reached yet. #covid19 #justwearthedamnmask,covid-19
1501,0,and trump is way in over his head as potus. to small cover what obama mastered for 2 terms,blm
1502,0,like seriously? or is it another photoshop :face_with_rolling_eyes:,blm
1503,0,he only knows lies .. nothing else.,covid-19
1504,0,"errr #joke : 'trump has only made 17 international trips as president so he could focus on domestic issues. he continues to struggle with cleaning staff, especially in hotel rooms.' #trump #maga #racistinchief #rapistinchief #cult45",elections2020
1505,0,"oh gods, yes!",elections2020
1506,0,i support philonese's call for the death penalty. the murderer knew exactly what he was doing. now he needs to face the consequences. #nojusticenopeace #icantbreathe #blacklivesmatter,blm
1507,1,"i cannot believe people are trying to claim trump did not say that injecting disinfectant might cure covid, that he really meant some other thing. well then maybe president dingus should start researching what he is trying to reference and fucking speak clearly, yeah?",covid-19
1508,0,ahhh ha ha ha!! damn straight joe!!:squinting_face_with_tongue::face_with_tears_of_joy::smiling_face_with_sunglasses::water_wave::Statue_of_Liberty:!!!!~:heart_decoration::rainbow::purple_heart::butterfly:,elections2020
